id,EAP,HPL,MWS
id02310,0.0142824,0.00150866,0.984209
id24541,0.991476,0.00831574,0.000208294
id00134,0.200582,0.797944,0.00147491
id27757,0.984731,0.014803,0.000465514
id04081,0.993122,0.000447829,0.00643036
id27337,0.379855,0.619904,0.000241123
id24265,0.995242,0.00452802,0.00023009
id25917,0.199226,0.232531,0.568243
id04951,0.999344,0.000656217,1.12888e-07
id14549,0.999175,0.000307843,0.00051713
id22505,0.0176667,0.903961,0.0783723
id24002,1.92642e-06,0.999989,9.46102e-06
id18982,0.00207151,0.988142,0.00978665
id15181,0.000342493,0.999643,1.44902e-05
id21888,0.998102,0.00053557,0.00136236
id12035,1.02327e-05,1.21705e-06,0.999989
id17991,0.00411137,0.000272526,0.995616
id10707,1.0,2.33162e-08,1.19177e-09
id07101,0.00358472,0.0130366,0.983379
id00345,0.562629,0.43632,0.00105117
id05912,0.968646,0.000785361,0.0305682
id13443,0.97168,0.0105394,0.0177803
id09248,0.26462,0.0252915,0.710088
id17542,0.000371547,0.999595,3.35254e-05
id06995,0.00411528,0.0140574,0.981827
id25159,0.252837,0.00102479,0.746138
id25729,0.584651,0.183369,0.23198
id26949,0.999322,0.000621041,5.7413e-05
id27191,0.28181,0.00770676,0.710483
id07668,0.102979,0.0069214,0.8901
id02230,0.0006882,0.0158791,0.983433
id15553,0.999299,0.000556264,0.000144721
id25688,2.43505e-05,0.999869,0.000106217
id17545,0.999995,4.5371e-06,7.78526e-08
id13929,0.906328,0.0428262,0.0508457
id12880,0.72084,0.0449353,0.234225
id19282,0.717701,0.146433,0.135866
id14690,1.20629e-05,1.77262e-05,0.99997
id17975,0.00683471,0.993046,0.000119612
id08037,0.98584,0.00121345,0.0129461
id15412,0.120943,0.000153977,0.878903
id25032,0.236089,0.00139233,0.762519
id27165,1.0,3.58123e-08,5.21889e-09
id03327,0.997915,0.00150172,0.00058282
id18515,0.999333,0.00013462,0.000532283
id21003,0.10844,0.052121,0.839438
id23855,4.72504e-07,0.99973,0.000269863
id20724,0.89021,0.0204125,0.0893771
id13303,0.818873,0.0662009,0.114926
id16521,3.56205e-06,0.995649,0.0043474
id20775,0.998829,0.00109168,7.98211e-05
id13029,0.999957,4.09233e-05,1.68906e-06
id14660,0.542405,0.457133,0.000461669
id11028,1.21768e-05,1.54407e-07,0.999988
id14180,0.998963,0.000940924,9.6077e-05
id25860,0.999703,0.000288626,8.10398e-06
id11910,0.895269,0.00427436,0.100456
id08065,0.014645,0.00115084,0.984204
id22674,0.00585916,0.0123639,0.981777
id25018,0.491807,0.000462572,0.507731
id10892,0.0291141,0.969847,0.00103912
id10217,0.0131544,0.986697,0.000148394
id12996,0.0330929,0.00616927,0.960738
id18262,0.550478,0.0311582,0.418364
id08606,0.0496429,0.942675,0.00768181
id17233,0.999993,6.55012e-07,6.08955e-06
id00101,0.702479,0.223908,0.073613
id12225,0.998762,0.00123074,7.62106e-06
id01364,0.0730855,0.924921,0.00199388
id24973,0.667641,0.00036999,0.331989
id25363,0.898576,0.00183003,0.0995939
id10061,0.856896,0.0788111,0.0642926
id17673,0.626238,0.278096,0.0956659
id13249,0.117202,0.00138393,0.881414
id10107,5.89201e-07,5.6955e-07,0.999999
id04403,0.997278,0.000255076,0.00246725
id25728,0.999384,0.000368877,0.000247584
id16184,0.0846336,0.079181,0.836185
id03438,7.57495e-05,2.98217e-07,0.999924
id22923,0.000399525,0.999589,1.18284e-05
id08610,0.999997,7.35279e-08,2.32765e-06
id25355,0.00635481,0.0190225,0.974623
id16916,0.971789,0.0280317,0.000179753
id12793,0.00616405,0.991302,0.00253431
id11859,0.804445,0.00041912,0.195136
id02434,1.0,1.49811e-07,4.18886e-09
id27703,0.000335871,0.000146422,0.999518
id25212,0.0412664,0.957678,0.00105552
id11308,0.000543137,0.127679,0.871778
id26094,0.902219,0.0852906,0.0124906
id22080,0.998784,0.00121533,5.07664e-07
id03545,0.999748,0.000215763,3.65827e-05
id23725,0.00479093,0.012273,0.982936
id12009,0.999282,0.000436762,0.000281261
id24241,0.080694,0.876787,0.0425187
id03596,0.00117558,0.997554,0.00127028
id10749,0.0018153,0.996625,0.00155961
id22794,0.000263581,0.000285796,0.999451
id15482,0.587048,0.223318,0.189635
id04833,0.569733,0.427278,0.00298949
id00397,0.12984,0.00123648,0.868924
id14691,0.0728733,0.117951,0.809176
