id,EAP,HPL,MWS
id02310,0.258723,0.192905,0.548372
id24541,0.502965,0.341059,0.155976
id00134,0.244564,0.531986,0.22345
id27757,0.420758,0.265718,0.313523
id04081,0.450727,0.211456,0.337817
id27337,0.354921,0.410101,0.234978
id24265,0.741026,0.133369,0.125605
id25917,0.334318,0.367043,0.29864
id04951,0.605622,0.253959,0.140418
id14549,0.728078,0.155122,0.1168
id22505,0.330631,0.396755,0.272614
id24002,0.213826,0.293163,0.49301
id18982,0.188309,0.156295,0.655396
id15181,0.353007,0.416873,0.230119
id21888,0.661685,0.188565,0.149751
id12035,0.248368,0.0744479,0.677184
id17991,0.431908,0.146499,0.421592
id10707,0.713802,0.14581,0.140388
id07101,0.527541,0.187164,0.285295
id00345,0.610947,0.234424,0.15463
id05912,0.566061,0.189518,0.244421
id13443,0.330705,0.403464,0.265831
id09248,0.472484,0.262519,0.264997
id17542,0.426947,0.28037,0.292683
id06995,0.498334,0.2638,0.237866
id25159,0.411337,0.152119,0.436544
id25729,0.483009,0.216404,0.300587
id26949,0.629924,0.236176,0.1339
id27191,0.248061,0.123262,0.628677
id07668,0.359178,0.179005,0.461817
id02230,0.342108,0.303883,0.354009
id15553,0.624494,0.184016,0.19149
id25688,0.234046,0.497185,0.26877
id17545,0.379395,0.34828,0.272325
id13929,0.458203,0.241078,0.300719
id12880,0.392082,0.357405,0.250513
id19282,0.482834,0.181263,0.335903
id14690,0.19648,0.186685,0.616835
id17975,0.535065,0.277834,0.187102
id08037,0.771903,0.11938,0.108717
id15412,0.496927,0.167407,0.335665
id25032,0.457567,0.200054,0.342379
id27165,0.596672,0.221381,0.181947
id03327,0.439263,0.348719,0.212018
id18515,0.464615,0.352469,0.182917
id21003,0.395131,0.309767,0.295102
id23855,0.237136,0.417129,0.345735
id20724,0.527892,0.17223,0.299878
id13303,0.48256,0.286493,0.230947
id16521,0.325077,0.477297,0.197625
id20775,0.693391,0.135192,0.171418
id13029,0.393667,0.314636,0.291697
id14660,0.502948,0.234343,0.262709
id11028,0.175298,0.0747625,0.749939
id14180,0.587636,0.273659,0.138704
id25860,0.515312,0.279826,0.204862
id11910,0.402254,0.173922,0.423824
id08065,0.235694,0.246972,0.517334
id22674,0.34868,0.318895,0.332425
id25018,0.440947,0.204433,0.354621
id10892,0.287566,0.48289,0.229544
id10217,0.389033,0.315114,0.295853
id12996,0.437718,0.156029,0.406253
id18262,0.439238,0.267041,0.29372
id08606,0.413282,0.240188,0.346529
id17233,0.520427,0.269551,0.210022
id00101,0.461791,0.307617,0.230592
