id,EAP,HPL,MWS
id02310,0.0814625,0.032597,0.88594
id24541,0.719469,0.214276,0.0662551
id00134,0.100884,0.780885,0.118231
id27757,0.47774,0.371781,0.150479
id04081,0.574511,0.144667,0.280822
id27337,0.442385,0.410547,0.147068
id24265,0.916286,0.0632683,0.0204457
id25917,0.155814,0.414017,0.430169
id04951,0.814985,0.168178,0.0168372
id14549,0.929605,0.0367446,0.0336503
id22505,0.111064,0.699539,0.189398
id24002,0.0891099,0.699874,0.211016
id18982,0.0926941,0.147912,0.759394
id15181,0.144235,0.792334,0.0634316
id21888,0.80008,0.111658,0.088262
id12035,0.136834,0.0103871,0.852779
id17991,0.310248,0.0697912,0.619961
id10707,0.968702,0.0225335,0.00876456
id07101,0.429174,0.20318,0.367646
id00345,0.858461,0.093157,0.0483823
id05912,0.746099,0.0649384,0.188963
id13443,0.440981,0.275707,0.283312
id09248,0.568537,0.14765,0.283813
id17542,0.30451,0.395355,0.300135
id06995,0.244094,0.0934389,0.662467
id25159,0.457323,0.108924,0.433754
id25729,0.505438,0.289146,0.205416
id26949,0.815277,0.130395,0.0543277
id27191,0.14284,0.025076,0.832084
id07668,0.136302,0.0757728,0.787925
id02230,0.247003,0.259646,0.493351
id15553,0.862004,0.0689654,0.069031
id25688,0.0503989,0.771646,0.177955
id17545,0.584913,0.304035,0.111052
id13929,0.384489,0.266197,0.349314
id12880,0.38094,0.38121,0.23785
id19282,0.670064,0.185845,0.144092
id14690,0.00643631,0.016252,0.977312
id17975,0.478115,0.394563,0.127322
id08037,0.88649,0.0413004,0.0722093
id15412,0.556648,0.029034,0.414318
id25032,0.435435,0.0753502,0.489215
id27165,0.901459,0.0706292,0.0279121
id03327,0.466128,0.425935,0.107937
id18515,0.683704,0.154079,0.162218
id21003,0.21102,0.258161,0.530819
id23855,0.0799289,0.68544,0.234631
id20724,0.773212,0.0470373,0.179751
id13303,0.636011,0.202915,0.161074
id16521,0.0988108,0.386127,0.515062
id20775,0.919741,0.0267307,0.0535279
id13029,0.67444,0.184602,0.140959
id14660,0.617565,0.217908,0.164526
id11028,0.0252853,0.00237215,0.972343
id14180,0.872935,0.0907648,0.0363001
id25860,0.845413,0.0968622,0.0577252
id11910,0.3738,0.0450301,0.58117
id08065,0.10735,0.0620999,0.83055
id22674,0.179191,0.16914,0.65167
id25018,0.580287,0.102654,0.317059
id10892,0.211255,0.712615,0.0761297
id10217,0.337533,0.55236,0.110107
id12996,0.192289,0.025456,0.782255
id18262,0.55679,0.150227,0.292983
id08606,0.232546,0.500266,0.267188
id17233,0.840303,0.054108,0.105589
id00101,0.556435,0.330193,0.113373
id12225,0.727972,0.17946,0.0925683
id01364,0.270141,0.687346,0.0425134
id24973,0.581039,0.0249262,0.394035
id25363,0.405656,0.0392418,0.555103
id10061,0.512991,0.147481,0.339528
id17673,0.322264,0.322194,0.355542
id13249,0.199991,0.118326,0.681684
id10107,0.0778774,0.0328789,0.889244
id04403,0.704525,0.138636,0.156838
id25728,0.622993,0.181179,0.195827
id16184,0.23802,0.253848,0.508132
id03438,0.0315346,0.0131098,0.955356
id22923,0.158476,0.7569,0.0846235
id08610,0.832979,0.0544163,0.112604
id25355,0.133116,0.231022,0.635861
id16916,0.306224,0.647426,0.0463508
id12793,0.172061,0.712485,0.115454
id11859,0.398463,0.0891303,0.512406
id02434,0.88464,0.0779761,0.0373837
id27703,0.128227,0.0198112,0.851962
id25212,0.200164,0.675059,0.124776
id11308,0.0474059,0.0291606,0.923434
id26094,0.662188,0.197469,0.140343
id22080,0.626251,0.3584,0.0153482
id03545,0.888665,0.0643877,0.0469468
id23725,0.130698,0.169456,0.699846
id12009,0.793633,0.126994,0.0793731
id24241,0.36775,0.340091,0.292159
id03596,0.202072,0.713161,0.0847676
id10749,0.262463,0.641062,0.0964747
id22794,0.0584786,0.141945,0.799576
id15482,0.244184,0.260898,0.494918
id04833,0.369284,0.468763,0.161953
id00397,0.19373,0.0534465,0.752824
id14691,0.196211,0.434092,0.369697
id05193,0.127756,0.0902749,0.781969
id19541,0.546905,0.333737,0.119358
id22166,0.0394856,0.0259981,0.934516
id20744,0.0794258,0.0160764,0.904498
id10392,0.0440882,0.178295,0.777616
id00770,0.832353,0.0813046,0.0863423
id06018,0.854322,0.0688075,0.0768702
id15678,0.462723,0.117494,0.419783
id08305,0.83287,0.130523,0.0366072
id08903,0.0665999,0.0197388,0.913661
id14752,0.409065,0.435794,0.155141
id12468,0.193255,0.749058,0.0576872
id05085,0.647155,0.237724,0.11512
id21993,0.174697,0.0363572,0.788945
id15503,0.665488,0.225455,0.109058
