id,EAP,HPL,MWS
id02310,0.026046,0.00682286,0.967131
id24541,0.924034,0.0694809,0.00648507
id00134,0.0367092,0.959237,0.00405339
id27757,0.916854,0.0716974,0.0114484
id04081,0.974534,0.00893357,0.0165328
id27337,0.457812,0.531832,0.0103566
id24265,0.968054,0.0300657,0.00187988
id25917,0.0555237,0.476028,0.468448
id04951,0.991035,0.00893968,2.52948e-05
id14549,0.980698,0.000756124,0.0185461
id22505,0.0828483,0.612419,0.304733
id24002,0.0028203,0.991204,0.00597528
id18982,0.0636036,0.587953,0.348443
id15181,0.00180002,0.998021,0.000178906
id21888,0.966015,0.00637442,0.0276108
id12035,0.00147081,3.74307e-05,0.998492
id17991,0.0248085,0.00148634,0.973705
id10707,0.999972,2.70435e-05,1.08111e-06
id07101,0.261131,0.118938,0.619931
id00345,0.785936,0.19434,0.0197248
id05912,0.936274,0.00672469,0.0570013
id13443,0.489426,0.264135,0.246439
id09248,0.676026,0.00940066,0.314574
id17542,0.00608045,0.991209,0.00271018
id06995,0.108733,0.0640064,0.827261
id25159,0.47775,0.00842221,0.513828
id25729,0.531669,0.26035,0.207982
id26949,0.992194,0.00656226,0.00124381
id27191,0.368327,0.0247958,0.606877
id07668,0.252663,0.0276678,0.719669
id02230,0.0684599,0.0801942,0.851346
id15553,0.994665,0.0015019,0.00383359
id25688,0.000115673,0.999164,0.000720883
id17545,0.985067,0.0146266,0.000306181
id13929,0.838674,0.0451781,0.116148
id12880,0.230951,0.651708,0.117341
id19282,0.754302,0.157327,0.0883708
id14690,0.000252467,0.00035313,0.999394
id17975,0.0100976,0.987782,0.00212078
id08037,0.929668,0.00629245,0.0640393
id15412,0.373391,0.00175383,0.624855
id25032,0.329985,0.0049385,0.665077
id27165,0.999741,0.000193619,6.52067e-05
id03327,0.972286,0.0153369,0.0123777
id18515,0.977329,0.00604842,0.0166221
id21003,0.213175,0.0137971,0.773027
id23855,0.000563425,0.985674,0.0137622
id20724,0.964428,0.00649789,0.0290744
id13303,0.711595,0.0490992,0.239305
id16521,0.00326649,0.193989,0.802744
id20775,0.987774,0.0101011,0.00212475
id13029,0.957532,0.0262316,0.0162363
id14660,0.829145,0.153578,0.0172775
id11028,0.00579536,2.13829e-05,0.994183
id14180,0.998023,0.00175165,0.000224952
id25860,0.995276,0.00409498,0.000628643
id11910,0.347988,0.0117851,0.640227
id08065,0.0533752,0.0119988,0.934626
id22674,0.0378263,0.124617,0.837557
id25018,0.531322,0.00205534,0.466623
id10892,0.160933,0.830571,0.0084959
id10217,0.20501,0.789104,0.00588565
id12996,0.0680218,0.0259439,0.906034
