id,EAP,HPL,MWS
id02310,0.341041,4.105e-05,0.658918
id24541,0.999998,1.19439e-06,5.06976e-07
id00134,0.546356,0.452657,0.000986749
id27757,0.999872,0.000106984,2.06729e-05
id04081,0.999715,0.000127361,0.000157785
id27337,0.562814,0.436315,0.000871342
id24265,0.999931,4.39282e-06,6.41644e-05
id25917,0.00937549,0.0426288,0.947996
id04951,1.0,3.70256e-08,4.52377e-09
id14549,0.954971,0.00743506,0.0375934
id22505,0.00369041,0.0157045,0.980605
id24002,0.000687717,0.999307,5.4188e-06
id18982,0.999755,0.000172587,7.21968e-05
id15181,0.00110503,0.993737,0.00515753
id21888,0.927115,0.0169896,0.055895
id12035,0.108501,7.73294e-05,0.891421
id17991,0.0193423,3.87954e-05,0.980619
id10707,1.0,2.50335e-08,1.06068e-08
id07101,0.000571471,1.18821e-05,0.999417
id00345,0.751695,0.17926,0.0690448
id05912,0.99967,4.77026e-05,0.000282237
id13443,0.999944,4.60916e-05,9.76208e-06
id09248,0.177693,0.0165266,0.80578
id17542,0.912893,0.0021395,0.0849677
id06995,0.00282624,2.30322e-07,0.997174
id25159,0.980759,0.000233185,0.019008
id25729,0.986475,0.00853335,0.00499145
id26949,0.999461,8.07879e-05,0.000458572
id27191,0.860732,3.67836e-06,0.139265
id07668,0.0731547,1.11089e-06,0.926844
id02230,0.000978198,0.00145164,0.99757
id15553,1.0,2.41209e-09,7.96636e-08
id25688,0.000458194,0.997208,0.00233398
id17545,0.999906,6.06669e-05,3.34582e-05
id13929,0.680592,0.19018,0.129229
id12880,0.279482,0.395695,0.324823
id19282,0.578272,0.00292413,0.418804
id14690,8.3732e-05,1.19334e-07,0.999916
id17975,2.55112e-06,0.999997,6.08898e-07
id08037,0.999917,9.10302e-07,8.1837e-05
id15412,0.998307,2.59221e-05,0.00166654
id25032,0.0404393,0.00707367,0.952487
id27165,0.999994,1.32958e-06,4.35616e-06
id03327,0.339314,0.65568,0.00500605
id18515,0.999992,7.11531e-08,7.68775e-06
id21003,0.0171768,4.03745e-05,0.982783
id23855,0.00213647,0.62269,0.375173
id20724,0.964403,0.0254843,0.0101132
id13303,0.997515,0.000148679,0.0023363
id16521,0.00104725,0.310344,0.688609
id20775,1.0,1.99678e-08,8.05107e-08
id13029,0.999698,7.64546e-05,0.000225509
id14660,0.999671,6.82316e-05,0.000260929
id11028,0.00610282,2.24817e-06,0.993895
id14180,0.999925,4.07722e-05,3.4334e-05
id25860,1.0,2.58685e-07,1.94655e-08
id11910,0.268536,0.00106505,0.730399
id08065,0.00564878,0.00144467,0.992907
id22674,6.08068e-06,7.75681e-07,0.999993
id25018,0.927349,1.30108e-05,0.072638
id10892,0.0258777,0.973705,0.000416946
id10217,0.0372381,0.916557,0.0462047
id12996,0.0492069,0.00457698,0.946216
id18262,0.993774,0.000989445,0.00523617
id08606,1.00873e-06,0.99982,0.000179235
id17233,0.999219,0.000165401,0.000615611
id00101,0.999568,6.12945e-05,0.000370931
id12225,0.809402,0.127466,0.0631324
id01364,0.0567407,0.942215,0.00104436
id24973,0.0649446,0.000446499,0.934609
id25363,0.186064,2.04216e-07,0.813936
id10061,0.409392,0.0108354,0.579773
id17673,0.0399408,0.955019,0.00504061
id13249,0.0026855,0.000227916,0.997087
id10107,0.0023082,2.78113e-06,0.997689
id04403,0.999998,5.04588e-08,1.98654e-06
id25728,0.993946,0.000332152,0.00572222
id16184,0.0246429,0.00565526,0.969702
id03438,8.49981e-05,1.70414e-07,0.999915
id22923,0.0943023,0.905596,0.000101418
id08610,0.999996,3.38431e-09,4.33734e-06
id25355,0.0849841,7.93239e-05,0.914937
id16916,0.985162,0.00653545,0.00830272
id12793,0.2093,0.790255,0.000444644
id11859,0.998532,3.48926e-05,0.00143355
id02434,0.999999,2.92798e-08,7.60109e-07
id27703,4.39078e-05,1.63281e-06,0.999954
id25212,0.329398,0.0552852,0.615316
id11308,0.0304649,0.0500721,0.919463
id26094,0.998743,0.00100532,0.000251873
id22080,0.996193,0.00368352,0.00012367
id03545,0.999991,6.73565e-06,1.76406e-06
id23725,0.000149034,3.19112e-05,0.999819
id12009,0.925304,0.0700914,0.00460469
id24241,0.281777,0.0708208,0.647402
id03596,0.000983603,0.998914,0.000102495
id10749,0.00198086,0.997653,0.000366313
id22794,9.06117e-06,1.29931e-06,0.99999
id15482,0.003047,0.033069,0.963884
id04833,0.998591,8.34179e-05,0.00132585
id00397,0.241426,1.11253e-05,0.758562
id14691,0.0375055,0.000565586,0.961929
id05193,0.000168995,4.7556e-07,0.99983
id19541,0.99993,6.45568e-05,5.35495e-06
id22166,4.18851e-07,1.83793e-07,0.999999
id20744,0.0140135,2.58129e-05,0.985961
id10392,1.38455e-06,5.68472e-09,0.999999
id00770,0.999981,1.23603e-05,6.42328e-06
id06018,0.940951,0.0540334,0.00501519
id15678,0.543838,6.93541e-06,0.456155
id08305,0.99691,0.00249902,0.000590747
id08903,0.520891,0.000213593,0.478895
id14752,0.941052,0.0588652,8.31666e-05
id12468,0.00781477,0.992068,0.000117283
id05085,0.964296,0.030708,0.00499569
id21993,0.0162076,0.00036754,0.983425
id15503,0.992107,0.0078237,6.98326e-05
id03021,1.55991e-05,0.999894,8.99535e-05
id16123,1.0,8.97837e-11,1.71994e-10
id19383,1.0,3.81499e-07,5.37187e-08
id04186,0.99999,2.09288e-06,7.93739e-06
id17954,0.00186261,2.25016e-07,0.998137
id12030,0.0178817,3.51283e-05,0.982083
id13020,0.999341,0.000437291,0.000221687
id25327,0.00895188,0.029518,0.96153
id16344,0.134654,0.0270786,0.838267
id12303,0.99284,0.00545868,0.00170139
id15017,0.999999,2.00158e-07,9.03143e-07
id22308,0.931504,1.04748e-05,0.0684855
id06536,9.75764e-05,1.03952e-05,0.999892
id19797,0.12178,0.0462999,0.83192
id06332,0.998451,0.000590434,0.000958045
id22941,0.223958,0.000678514,0.775364
id13547,0.00485716,0.000333475,0.994809
id06928,0.00474704,3.54222e-06,0.995249
id12521,0.444836,0.547263,0.0079006
id25716,0.970529,0.000368208,0.0291027
id27116,0.000136592,4.36463e-07,0.999863
id19941,0.886881,0.103927,0.00919178
id05711,0.00020824,5.2371e-06,0.999787
id02097,3.93762e-06,3.46799e-06,0.999993
id03563,0.00258235,0.99714,0.00027764
id02295,0.368079,0.619094,0.0128265
id08179,0.99997,7.87792e-08,2.98716e-05
id05332,0.000170454,0.999728,0.000101132
id15697,0.696424,0.000923504,0.302652
id17026,0.024103,0.00085878,0.975038
id04243,0.998989,0.000977886,3.30183e-05
id13175,1.0,8.29304e-10,7.51349e-09
id05387,0.999995,3.93062e-06,1.25994e-06
id19989,0.992264,0.000145562,0.0075905
id25173,0.00278518,7.00891e-07,0.997214
id08925,0.984851,0.00284208,0.0123072
id03034,0.0145566,0.696633,0.28881
id13272,0.000108844,0.999798,9.36609e-05
id07956,0.999873,3.55509e-06,0.000123194
id02648,0.307698,0.296308,0.395994
id01778,0.00670664,1.68868e-06,0.993292
id12846,4.05996e-08,2.1131e-08,1.0
id19001,0.895137,8.84028e-05,0.104775
id05763,0.990483,8.19709e-06,0.0095092
id15590,0.186012,6.01259e-06,0.813982
id04912,0.999006,0.000445422,0.000549048
id21201,0.872875,0.021129,0.105996
id13215,0.99819,5.73595e-05,0.00175268
id15612,0.00396356,0.990707,0.00532928
id18501,0.9891,6.4089e-05,0.0108358
id07223,0.930542,0.0332349,0.0362231
id06707,0.0142213,0.625789,0.359989
id05238,1.10675e-06,0.999999,3.79228e-07
id00935,3.24478e-05,1.84601e-05,0.999949
id00110,0.00124455,3.38371e-05,0.998722
id17476,0.999995,2.48262e-06,2.70345e-06
id15170,1.0,6.55493e-09,1.45757e-08
id13397,0.977255,0.00300708,0.0197384
id24283,0.45106,0.435938,0.113002
id15234,0.999985,1.08681e-05,3.98581e-06
id16884,0.203735,0.796123,0.00014249
id07831,0.995091,0.00270591,0.00220297
id16038,0.993285,0.00414429,0.0025709
id03629,0.995912,0.00139,0.00269801
id21019,0.859817,0.101167,0.0390159
id21835,0.966598,0.000772983,0.0326295
id04480,0.00123125,0.998767,2.19812e-06
id20838,0.0131856,0.124192,0.862622
id24195,0.0141972,0.00214642,0.983656
id05448,0.989932,0.00517009,0.00489754
id15957,0.0130603,0.958157,0.0287823
id19956,0.000423436,2.03186e-08,0.999577
id15104,0.00119733,0.00223429,0.996568
id17559,0.981335,0.0106078,0.00805735
id16839,0.67881,0.0533682,0.267822
id14493,0.892401,4.94273e-05,0.107549
id08833,0.863632,0.000253343,0.136115
id15723,0.00731238,0.000496003,0.992192
id02716,1.0,3.09966e-08,2.5458e-07
id06689,3.28916e-05,0.99984,0.000126954
id18837,0.972819,0.00106646,0.0261143
id04466,0.999974,2.40785e-05,2.12293e-06
id00686,0.999414,4.32722e-05,0.000542603
id09010,0.987557,0.00962012,0.00282257
id23353,0.999963,6.10292e-07,3.599e-05
id00066,0.995104,0.0021107,0.00278533
id15724,0.00457247,0.994921,0.000506238
id23486,0.000957351,2.85512e-06,0.99904
