id,EAP,HPL,MWS
id02310,0.0680379,0.0342203,0.897742
id24541,0.870316,0.110203,0.0194813
id00134,0.221614,0.743545,0.0348416
id27757,0.384343,0.577748,0.0379092
id04081,0.735758,0.176569,0.0876726
id27337,0.599393,0.359805,0.0408012
id24265,0.572251,0.228717,0.199032
id25917,0.0704493,0.379851,0.5497
id04951,0.904556,0.0821595,0.0132846
id14549,0.693058,0.0772764,0.229666
id22505,0.0906951,0.250951,0.658354
id24002,0.0562394,0.937683,0.00607796
id18982,0.187325,0.692123,0.120553
id15181,0.0181994,0.9738,0.00800072
id21888,0.405218,0.239286,0.355497
id12035,0.160514,0.0296676,0.809819
id17991,0.433998,0.0814642,0.484538
id10707,0.969506,0.0186403,0.0118533
id07101,0.0877229,0.159698,0.752579
id00345,0.402824,0.572381,0.0247943
id05912,0.7948,0.119521,0.0856788
id13443,0.776421,0.140918,0.0826607
id09248,0.261896,0.127718,0.610387
id17542,0.485181,0.0769782,0.437841
id06995,0.103962,0.0554343,0.840604
id25159,0.796343,0.0644837,0.139173
id25729,0.441022,0.479518,0.0794601
id26949,0.705012,0.24851,0.0464788
id27191,0.284312,0.0278628,0.687826
id07668,0.0790217,0.00363341,0.917345
id02230,0.222723,0.206781,0.570496
id15553,0.973252,0.00654524,0.0202026
id25688,0.0710876,0.765685,0.163228
id17545,0.863511,0.0421027,0.0943867
id13929,0.210382,0.485609,0.304008
id12880,0.155251,0.647054,0.197696
id19282,0.717166,0.100624,0.182209
id14690,0.0774088,0.0125665,0.910025
id17975,0.0119738,0.981986,0.0060403
id08037,0.956835,0.00645279,0.0367119
id15412,0.283422,0.0543658,0.662212
id25032,0.385838,0.125045,0.489116
id27165,0.952023,0.0206471,0.0273294
id03327,0.169887,0.80361,0.0265026
id18515,0.923989,0.0237052,0.0523061
id21003,0.1039,0.0604521,0.835648
id23855,0.119922,0.614993,0.265085
id20724,0.718198,0.153614,0.128188
id13303,0.757845,0.0825038,0.159651
id16521,0.102877,0.453299,0.443824
id20775,0.993661,0.00395551,0.00238335
id13029,0.785427,0.130499,0.0840739
id14660,0.505609,0.227026,0.267365
id11028,0.0490564,0.0166613,0.934282
id14180,0.890399,0.085807,0.0237936
id25860,0.973867,0.0207578,0.00537543
id11910,0.51073,0.0342586,0.455011
id08065,0.177079,0.193291,0.62963
id22674,0.0344096,0.0115913,0.953999
id25018,0.415847,0.0931686,0.490984
id10892,0.0675233,0.922898,0.0095786
id10217,0.177535,0.767443,0.0550221
id12996,0.286835,0.174543,0.538622
id18262,0.570225,0.174152,0.255623
id08606,0.0122207,0.981095,0.00668421
id17233,0.697912,0.0630459,0.239043
id00101,0.714416,0.0893639,0.19622
id12225,0.591081,0.246873,0.162046
id01364,0.220161,0.71086,0.0689798
id24973,0.362457,0.152743,0.484801
id25363,0.0693455,0.0052779,0.925377
id10061,0.429305,0.230828,0.339867
id17673,0.122226,0.821445,0.0563287
id13249,0.296168,0.219075,0.484758
id10107,0.0645105,0.0475289,0.887961
id04403,0.627437,0.059868,0.312695
id25728,0.77952,0.0531679,0.167312
id16184,0.326634,0.30449,0.368876
id03438,0.0396591,0.00841648,0.951924
id22923,0.0914696,0.898415,0.0101153
id08610,0.349701,0.0448644,0.605434
id25355,0.119894,0.107537,0.772569
id16916,0.175815,0.761421,0.0627646
id12793,0.166711,0.808259,0.0250306
id11859,0.657658,0.0815287,0.260813
id02434,0.984155,0.00699315,0.00885221
id27703,0.0795505,0.0385327,0.881917
id25212,0.338645,0.546672,0.114683
id11308,0.288908,0.323559,0.387533
id26094,0.913007,0.0586099,0.0283832
id22080,0.63809,0.305932,0.0559774
id03545,0.918608,0.0713799,0.0100123
id23725,0.0608007,0.297724,0.641476
id12009,0.689552,0.233776,0.076672
id24241,0.377381,0.126298,0.496321
id03596,0.0870953,0.894119,0.0187855
id10749,0.127229,0.789739,0.0830315
id22794,0.00804285,0.0233819,0.968575
id15482,0.250383,0.204058,0.54556
id04833,0.553869,0.235877,0.210254
id00397,0.0710086,0.00806366,0.920928
id14691,0.176741,0.0424703,0.780788
id05193,0.0557211,0.0201271,0.924152
id19541,0.857698,0.10814,0.0341615
id22166,0.00590944,0.00459238,0.989498
id20744,0.1125,0.0498973,0.837603
id10392,0.0200891,0.00312476,0.976786
id00770,0.899639,0.0679054,0.0324553
id06018,0.613232,0.329008,0.0577592
id15678,0.126153,0.0164655,0.857381
id08305,0.935722,0.0336255,0.0306525
id08903,0.359256,0.084984,0.55576
id14752,0.538774,0.370174,0.0910521
id12468,0.0369147,0.956085,0.00700041
id05085,0.424831,0.429744,0.145425
id21993,0.164834,0.0861199,0.749046
id15503,0.752228,0.22032,0.0274521
id03021,0.0382294,0.950179,0.0115917
id16123,0.996733,0.00255784,0.000709513
id19383,0.820497,0.157411,0.0220925
id04186,0.84834,0.047697,0.103963
id17954,0.03944,0.00267857,0.957881
id12030,0.213322,0.0261661,0.760512
id13020,0.632427,0.291449,0.0761241
id25327,0.0604212,0.511195,0.428384
id16344,0.306188,0.31851,0.375301
id12303,0.370167,0.53646,0.0933733
id15017,0.969644,0.020032,0.0103241
id22308,0.141957,0.0752158,0.782827
id06536,0.0238204,0.0489192,0.92726
id19797,0.220945,0.430261,0.348794
id06332,0.243149,0.672212,0.0846384
id22941,0.188212,0.152071,0.659717
id13547,0.120845,0.228616,0.650538
id06928,0.083084,0.0285721,0.888344
id12521,0.402425,0.460075,0.1375
id25716,0.568533,0.0748668,0.3566
id27116,0.219003,0.0168519,0.764145
