id,EAP,HPL,MWS
id02310,0.11446,0.0191944,0.866346
id24541,0.771865,0.222609,0.00552652
id00134,0.248539,0.739276,0.0121843
id27757,0.401224,0.584043,0.0147325
id04081,0.398748,0.553354,0.0478972
id27337,0.612963,0.369787,0.0172491
id24265,0.875723,0.0885099,0.0357676
id25917,0.0536835,0.768444,0.177872
id04951,0.891098,0.106293,0.00260915
id14549,0.752785,0.0790328,0.168182
id22505,0.249795,0.312962,0.437243
id24002,0.00970684,0.989192,0.00110078
id18982,0.105443,0.885503,0.00905384
id15181,0.00425111,0.994203,0.00154627
id21888,0.571447,0.170127,0.258425
id12035,0.189085,0.0201636,0.790751
id17991,0.736378,0.0530662,0.210556
id10707,0.990361,0.00684448,0.00279419
id07101,0.208097,0.035649,0.756254
id00345,0.28305,0.701952,0.0149979
id05912,0.87791,0.0726578,0.0494327
id13443,0.557987,0.419203,0.0228102
id09248,0.376771,0.101966,0.521264
id17542,0.422719,0.0745654,0.502715
id06995,0.221434,0.0507322,0.727833
id25159,0.866599,0.0706048,0.0627963
id25729,0.516212,0.435474,0.0483141
id26949,0.807886,0.169907,0.0222073
id27191,0.492706,0.0251161,0.482178
id07668,0.334184,0.00997726,0.655839
id02230,0.144244,0.446128,0.409628
id15553,0.985227,0.0090855,0.00568748
id25688,0.0459178,0.914337,0.0397452
id17545,0.954357,0.0229937,0.0226496
id13929,0.259172,0.49599,0.244838
id12880,0.106458,0.822706,0.0708353
id19282,0.756784,0.145061,0.0981551
id14690,0.0567553,0.00412041,0.939124
id17975,0.00402273,0.994992,0.000984809
id08037,0.980224,0.00853131,0.0112445
id15412,0.355098,0.050695,0.594207
id25032,0.491088,0.122425,0.386487
id27165,0.97544,0.0184782,0.00608192
id03327,0.095285,0.897039,0.00767546
id18515,0.988001,0.00686645,0.00513219
id21003,0.147525,0.0582103,0.794265
id23855,0.139131,0.674729,0.186141
id20724,0.791347,0.111272,0.0973808
id13303,0.808554,0.0915118,0.0999339
id16521,0.0525061,0.803745,0.143749
id20775,0.994657,0.0048541,0.000488411
id13029,0.705106,0.24753,0.0473639
id14660,0.476125,0.427197,0.0966785
id11028,0.0353112,0.00640984,0.958279
id14180,0.926011,0.0662992,0.00768933
id25860,0.890103,0.108102,0.00179593
id11910,0.563046,0.0219413,0.415013
id08065,0.232807,0.161059,0.606134
id22674,0.0587979,0.0316682,0.909534
id25018,0.702043,0.0853125,0.212645
id10892,0.0021449,0.997419,0.000436243
id10217,0.0517212,0.936948,0.0113309
id12996,0.273915,0.053815,0.67227
id18262,0.848266,0.0801125,0.0716214
id08606,0.00257616,0.995817,0.00160673
id17233,0.827868,0.0630389,0.109093
id00101,0.899297,0.0542505,0.0464527
id12225,0.618123,0.203155,0.178722
id01364,0.156205,0.817864,0.0259312
id24973,0.597912,0.0678639,0.334224
id25363,0.207481,0.020758,0.771761
id10061,0.420434,0.503054,0.0765119
id17673,0.164713,0.80765,0.0276363
id13249,0.335499,0.198513,0.465988
id10107,0.0458278,0.018369,0.935803
id04403,0.902504,0.0372117,0.0602844
id25728,0.945792,0.0152408,0.0389676
id16184,0.466796,0.203695,0.329509
id03438,0.0489692,0.00336899,0.947662
id22923,0.0662281,0.928115,0.00565723
id08610,0.84855,0.0206274,0.130823
id25355,0.128763,0.124592,0.746645
id16916,0.161315,0.814014,0.0246711
id12793,0.0597052,0.93506,0.00523453
id11859,0.598665,0.173819,0.227516
id02434,0.988499,0.00863802,0.00286318
id27703,0.146119,0.0407484,0.813133
id25212,0.152403,0.814756,0.0328413
id11308,0.351109,0.194394,0.454497
id26094,0.749822,0.23843,0.0117479
id22080,0.654524,0.296976,0.0485001
id03545,0.850602,0.141903,0.00749508
id23725,0.0844451,0.290048,0.625507
id12009,0.744067,0.233763,0.0221701
id24241,0.465036,0.103047,0.431917
id03596,0.0215211,0.976822,0.00165714
id10749,0.0576836,0.930539,0.0117769
id22794,0.00813354,0.00840958,0.983457
id15482,0.241619,0.492653,0.265728
id04833,0.785979,0.154028,0.0599931
id00397,0.313259,0.00712029,0.67962
id14691,0.308364,0.0485231,0.643113
id05193,0.0262583,0.00878144,0.96496
id19541,0.703527,0.274135,0.0223374
id22166,0.0310805,0.0460109,0.922909
id20744,0.112067,0.0366567,0.851276
id10392,0.0672455,0.0196282,0.913126
id00770,0.949761,0.0432412,0.00699775
id06018,0.483284,0.480694,0.0360224
id15678,0.592607,0.0174553,0.389937
id08305,0.935797,0.0454342,0.0187691
id08903,0.736518,0.0938028,0.169679
id14752,0.496192,0.46417,0.0396387
id12468,0.0307811,0.96641,0.00280855
id05085,0.642233,0.330589,0.0271776
id21993,0.26692,0.0819526,0.651128
id15503,0.593803,0.394567,0.0116301
id03021,0.00605435,0.992534,0.00141165
id16123,0.997121,0.00259496,0.000284478
id19383,0.667679,0.326936,0.00538583
id04186,0.933993,0.0328894,0.0331178
id17954,0.176401,0.0311341,0.792465
id12030,0.437427,0.0114294,0.551143
id13020,0.8351,0.126963,0.0379379
id25327,0.0590508,0.763968,0.176981
id16344,0.318713,0.240479,0.440808
id12303,0.285335,0.632737,0.081928
id15017,0.979737,0.0149943,0.00526908
id22308,0.365809,0.123024,0.511168
id06536,0.0631708,0.10294,0.833889
id19797,0.246625,0.14862,0.604756
id06332,0.415559,0.570614,0.0138268
id22941,0.345613,0.177943,0.476443
id13547,0.107654,0.138045,0.7543
id06928,0.0502208,0.0123426,0.937437
id12521,0.348,0.62035,0.0316501
id25716,0.688926,0.0550603,0.256013
id27116,0.165857,0.00520969,0.828933
id19941,0.0255223,0.96843,0.00604762
id05711,0.0724649,0.0592379,0.868297
id02097,0.0373349,0.191086,0.771579
id03563,0.00541444,0.993455,0.00113022
id02295,0.39584,0.502685,0.101475
id08179,0.981385,0.00925009,0.00936531
id05332,0.0182938,0.976011,0.00569491
id15697,0.762734,0.0505715,0.186694
id17026,0.115129,0.0395121,0.845359
id04243,0.628876,0.354762,0.0163619
id13175,0.999119,0.000738307,0.000142399
id05387,0.945783,0.0425476,0.0116692
id19989,0.801223,0.145925,0.0528526
id25173,0.184905,0.018671,0.796424
id08925,0.716743,0.207448,0.0758091
id03034,0.0236923,0.961633,0.0146749
id13272,0.00356641,0.995216,0.00121728
id07956,0.672147,0.0557965,0.272056
id02648,0.444757,0.151401,0.403842
id01778,0.144064,0.0404974,0.815438
id12846,0.0267559,0.0128724,0.960372
id19001,0.394782,0.154608,0.45061
id05763,0.890176,0.0441901,0.0656342
id15590,0.110956,0.0127871,0.876257
id04912,0.73215,0.165502,0.102348
id21201,0.26709,0.571851,0.161059
id13215,0.951957,0.0175507,0.0304918
id15612,0.0507474,0.922932,0.0263207
id18501,0.6764,0.153127,0.170474
id07223,0.49665,0.325671,0.177679
id06707,0.210903,0.711906,0.077191
id05238,0.000449574,0.999446,0.000104312
id00935,0.124682,0.410396,0.464922
id00110,0.243176,0.274957,0.481867
id17476,0.70843,0.260613,0.0309571
id15170,0.976299,0.0199972,0.00370416
id13397,0.412665,0.394349,0.192985
id24283,0.654174,0.257297,0.0885295
id15234,0.833368,0.15519,0.0114419
id16884,0.293178,0.67782,0.0290024
id07831,0.208185,0.758669,0.0331458
id16038,0.78824,0.166424,0.0453367
id03629,0.917458,0.048631,0.033911
id21019,0.731964,0.194351,0.0736847
id21835,0.568909,0.257428,0.173663
id04480,0.0301773,0.967322,0.00250056
id20838,0.104168,0.883855,0.0119774
id24195,0.458997,0.172261,0.368742
id05448,0.424402,0.532286,0.0433119
id15957,0.333056,0.521605,0.145339
id19956,0.0188707,0.00219212,0.978937
id15104,0.0406269,0.0390388,0.920334
id17559,0.850441,0.0957101,0.0538488
id16839,0.397239,0.452774,0.149987
id14493,0.721145,0.0284371,0.250418
id08833,0.210499,0.617752,0.171749
id15723,0.227054,0.0350564,0.73789
id02716,0.989783,0.00550749,0.00470974
id06689,0.0124755,0.982612,0.00491276
id18837,0.232267,0.212855,0.554878
id04466,0.930834,0.0561158,0.0130505
id00686,0.923894,0.0645614,0.0115447
id09010,0.140231,0.838925,0.0208439
id23353,0.956937,0.0180696,0.0249932
id00066,0.669828,0.220252,0.109919
id15724,0.0220012,0.97056,0.0074389
id23486,0.222502,0.0361049,0.741393
id22258,0.0590769,0.0382299,0.902693
id02292,0.793351,0.0938793,0.11277
id16356,0.454905,0.066337,0.478758
id00235,0.909444,0.0461483,0.0444076
id25522,0.12891,0.0120212,0.859069
id04204,0.258917,0.687529,0.0535536
id22016,0.845556,0.0754512,0.0789932
id06480,0.0383514,0.959868,0.00178078
id08718,0.536744,0.0782502,0.385006
id05251,0.00352154,0.994297,0.00218144
id03359,0.739227,0.176716,0.0840575
id16117,0.0953192,0.0199968,0.884684
id17000,0.00289487,0.99631,0.00079465
id01730,0.0155412,0.982237,0.00222161
id00630,0.724227,0.259377,0.016396
id18175,0.271406,0.0174273,0.711166
id00907,0.962282,0.0179546,0.0197638
id18251,0.00459824,0.994037,0.00136487
id25861,0.522209,0.330145,0.147646
id00398,0.73407,0.107831,0.1581
id27573,0.987676,0.00378226,0.00854188
id10022,0.183543,0.53326,0.283198
id15901,0.0519083,0.00441606,0.943676
id00451,0.261726,0.307778,0.430496
id23129,0.292605,0.666973,0.0404227
id26498,0.237487,0.730562,0.0319513
id14741,0.448641,0.487465,0.0638946
id18453,0.22499,0.0257191,0.749291
id08309,0.755885,0.219861,0.0242537
id00320,0.966936,0.0308468,0.00221726
id07688,0.440238,0.155251,0.404511
id01556,0.102863,0.0201742,0.876963
id00178,0.872367,0.0824782,0.0451551
id18902,0.150274,0.175586,0.67414
id27002,0.581856,0.313739,0.104405
id21418,0.979819,0.019814,0.000367274
id23018,0.344432,0.0574788,0.598089
id07032,0.539353,0.331697,0.128949
id16195,0.57417,0.0299392,0.395891
id11202,0.172614,0.677904,0.149483
id09578,0.787988,0.120919,0.0910929
id26984,0.837964,0.0345698,0.127466
id19856,0.00390326,0.995361,0.000735402
id12086,0.850533,0.0316008,0.117866
id12052,0.340107,0.0447284,0.615165
id17728,0.0938839,0.0819952,0.824121
id24608,0.646291,0.100354,0.253354
id21097,0.236783,0.0958922,0.667325
id20179,0.011394,0.013507,0.975099
id15144,0.325116,0.519072,0.155812
id00206,0.947247,0.0335502,0.0192031
id22285,0.218062,0.0527872,0.729151
id06417,0.10772,0.413151,0.479128
id00215,0.108938,0.883242,0.00781984
id04201,0.230005,0.515882,0.254113
id21771,0.806766,0.0842963,0.108938
id12451,0.1853,0.541458,0.273242
id14250,0.0866352,0.838045,0.0753195
id03433,0.161021,0.814813,0.0241658
id03303,0.135044,0.0408577,0.824098
id25901,0.266714,0.535536,0.19775
id06945,0.855895,0.0300243,0.114081
id05664,0.435603,0.388903,0.175493
id05741,0.995797,0.00222609,0.00197649
id10652,0.875919,0.0510262,0.0730551
id16300,0.896225,0.0842249,0.0195498
id12319,0.513344,0.114906,0.37175
id07500,0.00986456,0.989543,0.000592373
id12478,0.405835,0.348244,0.24592
id03076,0.071056,0.0109548,0.917989
id00969,0.245033,0.624683,0.130284
id23636,0.112651,0.864676,0.0226728
id09791,0.370162,0.101173,0.528664
id05680,0.0815844,0.882854,0.0355618
id03672,0.158874,0.769714,0.0714124
id04286,0.0824358,0.824143,0.0934209
id23883,0.0370174,0.0276964,0.935286
id11914,0.74035,0.0414288,0.218221
id20974,0.0259775,0.963206,0.0108166
id26125,0.0910005,0.0213348,0.887665
id15543,0.287094,0.0296691,0.683237
id19471,0.711619,0.240723,0.0476576
id11503,0.489674,0.436803,0.0735236
id09321,0.458539,0.239368,0.302093
id25560,0.00835507,0.0041247,0.98752
id06726,0.215109,0.0361713,0.74872
id05709,0.944164,0.0330246,0.0228111
id09788,0.599435,0.177407,0.223158
id05289,0.994117,0.0044464,0.00143621
id11815,0.00880587,0.989015,0.00217902
id22422,0.730269,0.105202,0.164529
id25954,0.348702,0.580978,0.0703194
id13601,0.743229,0.115973,0.140798
id05677,0.745502,0.0182687,0.23623
id10498,0.153327,0.841899,0.00477414
id02665,0.326051,0.635409,0.0385399
id10114,0.127124,0.781124,0.0917516
id26314,0.840959,0.113713,0.0453283
id21240,0.341216,0.090311,0.568473
id15569,0.902676,0.0931715,0.00415279
id25928,0.843331,0.0423287,0.114341
id22706,0.140955,0.838209,0.0208368
id20877,0.00462223,0.989737,0.00564079
id04318,0.563939,0.22591,0.210151
id18299,0.384163,0.563885,0.0519521
id08126,0.125847,0.0126446,0.861508
id14293,0.302325,0.0169082,0.680767
id12759,0.904135,0.0800611,0.015804
id11983,0.663468,0.244224,0.0923084
id05580,0.466498,0.510537,0.0229645
id25846,0.26055,0.445086,0.294364
id01939,0.462042,0.0816903,0.456268
id26327,0.423446,0.105768,0.470787
id11068,0.0189914,0.00216637,0.978842
id08404,0.869722,0.0391296,0.0911484
id27189,0.525541,0.461751,0.0127081
id15119,0.00170915,0.997431,0.000860187
id26525,0.972771,0.015419,0.0118102
id03618,0.259313,0.720489,0.0201979
id27220,0.863319,0.129766,0.00691495
id18777,0.148549,0.0195729,0.831878
id20213,0.684127,0.0925272,0.223346
id20403,0.8611,0.114431,0.0244698
id03777,0.380885,0.0236212,0.595494
id10595,0.00275344,0.996898,0.000348399
id13816,0.259118,0.0555038,0.685378
id05667,0.103422,0.0274465,0.869131
id24629,0.810697,0.0622029,0.1271
id20398,0.232045,0.274495,0.49346
id14108,0.0127063,0.0130324,0.974261
id06196,0.015304,0.982213,0.00248342
id02800,0.12212,0.854233,0.0236469
