id,EAP,HPL,MWS
id02310,0.213888,0.00596875,0.780143
id24541,0.992547,0.00666414,0.000788348
id00134,0.121516,0.851386,0.0270979
id27757,0.750431,0.232138,0.0174307
id04081,0.885047,0.092189,0.0227639
id27337,0.64197,0.341536,0.0164939
id24265,0.941744,0.02069,0.0375657
id25917,0.0989255,0.627256,0.273818
id04951,0.984826,0.014613,0.000561512
id14549,0.779777,0.0544055,0.165817
id22505,0.252002,0.0335627,0.714436
id24002,0.0351419,0.957873,0.00698494
id18982,0.608169,0.377568,0.014263
id15181,0.0310044,0.963133,0.0058624
id21888,0.786209,0.0409034,0.172888
id12035,0.215429,0.0151667,0.769404
id17991,0.661795,0.0316552,0.30655
id10707,0.998932,0.000628106,0.000440137
id07101,0.0563711,0.00926635,0.934363
id00345,0.563583,0.424301,0.012116
id05912,0.929374,0.0289383,0.0416879
id13443,0.76596,0.222666,0.0113733
id09248,0.271702,0.096531,0.631767
id17542,0.514104,0.0715413,0.414355
id06995,0.261641,0.0368967,0.701462
id25159,0.832519,0.0492643,0.118217
id25729,0.7227,0.192456,0.0848438
id26949,0.913041,0.0752464,0.011712
id27191,0.680748,0.00634431,0.312908
id07668,0.740289,0.00244692,0.257264
id02230,0.0987244,0.332857,0.568418
id15553,0.99595,0.001472,0.00257766
id25688,0.0148592,0.942352,0.0427892
id17545,0.967468,0.00966602,0.022866
id13929,0.158774,0.460796,0.380431
id12880,0.11097,0.76149,0.12754
id19282,0.880971,0.0544135,0.0646154
id14690,0.0252978,0.00187875,0.972823
id17975,0.00268702,0.995443,0.0018703
id08037,0.997632,0.00111608,0.00125184
id15412,0.437261,0.0243923,0.538347
id25032,0.40667,0.115355,0.477975
id27165,0.991443,0.00481848,0.00373859
id03327,0.154773,0.828672,0.0165557
id18515,0.995187,0.00124521,0.00356796
id21003,0.0740211,0.0174874,0.908491
id23855,0.120213,0.568744,0.311043
id20724,0.873426,0.0670114,0.0595628
id13303,0.84724,0.0311259,0.121634
id16521,0.0357267,0.621559,0.342714
id20775,0.999262,0.000638881,9.91229e-05
id13029,0.853074,0.0809842,0.0659421
id14660,0.87853,0.0653081,0.0561618
id11028,0.0869541,0.0012513,0.911795
id14180,0.982659,0.0124271,0.00491382
id25860,0.994062,0.00566546,0.000272496
id11910,0.811145,0.00589857,0.182956
id08065,0.077286,0.103841,0.818873
id22674,0.0229704,0.00114674,0.975883
id25018,0.854408,0.0268355,0.118757
id10892,0.0281803,0.968959,0.00286042
id10217,0.253744,0.72571,0.0205458
id12996,0.368421,0.0770499,0.554529
id18262,0.925183,0.0239843,0.0508326
id08606,0.00239429,0.993282,0.00432325
id17233,0.94122,0.0102386,0.048541
id00101,0.973948,0.00881829,0.0172337
id12225,0.719612,0.163872,0.116516
id01364,0.124736,0.847997,0.0272672
id24973,0.735904,0.00850378,0.255592
id25363,0.959193,0.000784165,0.040023
id10061,0.772924,0.189963,0.0371123
id17673,0.0829919,0.875746,0.0412622
id13249,0.233109,0.0670366,0.699854
id10107,0.0467532,0.00476834,0.948478
id04403,0.981655,0.00391946,0.0144255
id25728,0.89626,0.0278643,0.0758757
id16184,0.376333,0.178792,0.444875
id03438,0.0146412,0.00049665,0.984862
id22923,0.0612778,0.935135,0.00358697
id08610,0.977298,0.00233337,0.0203688
id25355,0.115286,0.0407833,0.843931
id16916,0.37582,0.551312,0.0728685
id12793,0.204692,0.778372,0.0169355
id11859,0.696818,0.0444519,0.25873
id02434,0.999097,0.000795332,0.000108075
id27703,0.0560102,0.00656364,0.937426
id25212,0.425142,0.479466,0.0953917
id11308,0.209742,0.24533,0.544928
id26094,0.956916,0.0384048,0.00467883
id22080,0.892588,0.0923442,0.0150681
id03545,0.993335,0.00599955,0.000665117
id23725,0.0155507,0.139168,0.845281
id12009,0.75858,0.170268,0.0711521
id24241,0.31456,0.100395,0.585046
id03596,0.0632318,0.9328,0.00396854
id10749,0.0480796,0.946595,0.00532516
id22794,0.00361615,0.0021142,0.99427
id15482,0.0970653,0.188809,0.714126
id04833,0.774456,0.112963,0.112581
id00397,0.483945,0.00348521,0.51257
id14691,0.262856,0.0134904,0.723653
id05193,0.0204878,0.00405423,0.975458
id19541,0.954271,0.0352355,0.0104935
id22166,0.00810338,0.00101077,0.990886
id20744,0.115844,0.0119194,0.872237
id10392,0.0168761,0.000742713,0.982381
id00770,0.971975,0.0214199,0.00660535
id06018,0.840394,0.139876,0.0197296
id15678,0.611309,0.0106572,0.378034
id08305,0.986509,0.00759733,0.00589403
id08903,0.907056,0.0158367,0.0771072
id14752,0.680003,0.306719,0.013278
id12468,0.0627507,0.934977,0.00227193
id05085,0.720703,0.208898,0.0703996
id21993,0.358185,0.0515722,0.590242
id15503,0.855844,0.13528,0.00887662
id03021,0.00670874,0.991006,0.00228527
id16123,0.999938,4.34722e-05,1.85342e-05
id19383,0.968982,0.0296895,0.00132839
id04186,0.977861,0.00802319,0.0141154
id17954,0.0531365,0.0028863,0.943977
id12030,0.264928,0.00278887,0.732283
id13020,0.917148,0.0507907,0.0320618
id25327,0.0622914,0.797449,0.140259
id16344,0.267312,0.133407,0.599281
id12303,0.576031,0.372989,0.0509804
id15017,0.993712,0.00503306,0.00125457
id22308,0.481092,0.015111,0.503797
id06536,0.0208696,0.0495011,0.929629
id19797,0.167111,0.340796,0.492094
id06332,0.581139,0.398689,0.0201723
id22941,0.190209,0.0515351,0.758256
id13547,0.0473279,0.141378,0.811294
id06928,0.100441,0.00252235,0.897037
id12521,0.248427,0.737176,0.0143969
id25716,0.761416,0.0275111,0.211073
id27116,0.0552425,0.00118535,0.943572
id19941,0.0359544,0.956221,0.00782496
