id,EAP,HPL,MWS
id02310,0.0178929,0.0140633,0.968044
id24541,0.886294,0.10303,0.0106762
id00134,0.102239,0.890511,0.00724963
id27757,0.83529,0.147195,0.0175149
id04081,0.956241,0.00831381,0.0354452
id27337,0.472906,0.492285,0.0348086
id24265,0.99376,0.00575973,0.000480353
id25917,0.0188894,0.545999,0.435112
id04951,0.980406,0.0194668,0.000127419
id14549,0.973802,0.00156371,0.0246346
id22505,0.0361988,0.475035,0.488766
id24002,0.00497766,0.990129,0.00489336
id18982,0.0499241,0.734887,0.215189
id15181,0.00232511,0.997535,0.000139697
id21888,0.983628,0.0112518,0.00511979
id12035,0.00942872,0.000125219,0.990446
id17991,0.0869882,0.0117719,0.90124
id10707,0.999898,9.97011e-05,2.53366e-06
id07101,0.539901,0.100465,0.359633
id00345,0.915578,0.0791433,0.00527872
id05912,0.945824,0.00445275,0.0497231
id13443,0.298013,0.386236,0.315751
id09248,0.917575,0.00969016,0.0727349
id17542,0.0225055,0.974178,0.00331697
id06995,0.104738,0.0233085,0.871953
id25159,0.52084,0.00437033,0.47479
id25729,0.68967,0.178474,0.131856
id26949,0.997035,0.00272883,0.000235875
id27191,0.202527,0.0115617,0.785911
id07668,0.302881,0.0300944,0.667024
id02230,0.0357864,0.076314,0.8879
id15553,0.998742,0.000473059,0.000785059
id25688,0.000143516,0.998763,0.0010931
id17545,0.982657,0.016957,0.000386096
id13929,0.861971,0.0742547,0.0637745
id12880,0.314046,0.445042,0.240911
id19282,0.440991,0.348313,0.210696
id14690,0.000365655,0.000402932,0.999231
id17975,0.0154904,0.964965,0.0195446
id08037,0.962317,0.00354484,0.034138
id15412,0.206149,0.00285642,0.790995
id25032,0.510668,0.0265821,0.462749
id27165,0.999746,0.000223685,3.06809e-05
id03327,0.991028,0.00683231,0.00213994
id18515,0.995822,0.00251729,0.0016604
id21003,0.281719,0.00557125,0.71271
id23855,0.00462617,0.916767,0.0786064
id20724,0.834723,0.0429108,0.122366
id13303,0.74684,0.0239097,0.22925
id16521,0.00692199,0.144003,0.849075
id20775,0.989469,0.00806643,0.00246472
id13029,0.849026,0.097591,0.0533828
id14660,0.658879,0.25837,0.0827515
id11028,0.00261545,1.96964e-05,0.997365
id14180,0.989288,0.0103423,0.000369803
id25860,0.988695,0.0105705,0.000734048
id11910,0.180815,0.00580615,0.813379
id08065,0.0620729,0.0536554,0.884272
id22674,0.193164,0.19264,0.614197
id25018,0.658529,0.00769961,0.333771
id10892,0.341641,0.647529,0.0108294
id10217,0.382859,0.605622,0.0115193
id12996,0.0644776,0.0233173,0.912205
id18262,0.45991,0.312362,0.227728
id08606,0.00960277,0.974701,0.015696
id17233,0.933709,0.00560201,0.0606887
id00101,0.924613,0.0545784,0.0208086
id12225,0.968074,0.0197322,0.0121941
id01364,0.0843487,0.912019,0.00363266
id24973,0.288498,0.00268346,0.708818
id25363,0.443183,0.0321238,0.524693
id10061,0.309916,0.0952747,0.594809
id17673,0.333647,0.385484,0.280868
id13249,0.086084,0.0175318,0.896384
id10107,0.0416699,0.0038594,0.954471
id04403,0.987368,0.00376059,0.00887125
id25728,0.983957,0.0057551,0.0102876
id16184,0.172101,0.047505,0.780394
id03438,0.011221,6.2236e-05,0.988717
id22923,0.00659387,0.992904,0.000501591
id08610,0.996934,0.000613365,0.00245233
id25355,0.027168,0.0440302,0.928802
id16916,0.781459,0.21276,0.00578101
id12793,0.0653195,0.925378,0.00930232
id11859,0.507309,0.00165983,0.491031
id02434,0.998755,0.000891569,0.000353752
id27703,0.00414413,0.00083548,0.99502
id25212,0.194083,0.751449,0.0544681
id11308,0.0361682,0.149666,0.814165
id26094,0.945794,0.0230417,0.0311644
id22080,0.967214,0.0325334,0.000252466
id03545,0.959592,0.0391033,0.00130435
id23725,0.0179724,0.0174363,0.964591
id12009,0.972792,0.0133409,0.0138677
id24241,0.817263,0.126726,0.0560108
id03596,0.138591,0.852053,0.00935548
id10749,0.123851,0.776507,0.0996421
id22794,0.00344555,0.00737408,0.98918
id15482,0.155539,0.38718,0.457281
id04833,0.921272,0.0736003,0.0051274
id00397,0.179932,0.0135391,0.806529
id14691,0.228387,0.118367,0.653246
id05193,0.00132664,0.000239786,0.998434
id19541,0.985232,0.0111627,0.00360511
id22166,0.00123651,0.00147396,0.99729
id20744,0.0130306,0.000189997,0.986779
id10392,0.00870624,0.0118252,0.979469
id00770,0.993433,0.00327618,0.0032908
id06018,0.854509,0.135578,0.00991256
id15678,0.717702,0.0118207,0.270477
id08305,0.983323,0.0130734,0.00360401
id08903,0.622097,0.00106747,0.376836
id14752,0.63871,0.331424,0.0298661
id12468,0.0344995,0.964509,0.000991139
id05085,0.737703,0.253955,0.00834142
id21993,0.384194,0.0112696,0.604537
id15503,0.962147,0.0376782,0.000174656
id03021,0.00664731,0.983658,0.0096948
id16123,0.999651,0.000294567,5.40165e-05
id19383,0.990289,0.00866695,0.00104355
id04186,0.993485,0.00150713,0.00500827
id17954,0.0143381,0.0191792,0.966483
id12030,0.211529,0.000339075,0.788132
id13020,0.879151,0.111564,0.00928499
id25327,0.0258714,0.959337,0.0147917
id16344,0.00336365,0.0610784,0.935558
id12303,0.252065,0.735007,0.0129277
id15017,0.974662,0.0188911,0.0064472
id22308,0.128883,0.0156432,0.855474
id06536,0.0328996,0.142549,0.824552
id19797,0.059581,0.805095,0.135324
id06332,0.694202,0.0256552,0.280143
id22941,0.166982,0.0548631,0.778155
id13547,0.00238584,0.042933,0.954681
id06928,0.00508713,4.73956e-05,0.994865
id12521,0.354212,0.61134,0.0344488
id25716,0.693028,0.000402007,0.30657
id27116,7.44397e-08,2.82426e-08,1.0
id19941,0.070169,0.918064,0.0117674
id05711,0.000124284,0.000571187,0.999305
id02097,0.000775475,0.0250893,0.974135
id03563,0.0122209,0.981034,0.00674535
id02295,0.403928,0.52968,0.0663918
id08179,0.949054,0.0256873,0.0252587
id05332,0.000687209,0.989915,0.00939744
id15697,0.763446,0.140197,0.096357
id17026,0.586898,0.0238997,0.389202
id04243,0.514142,0.48157,0.00428754
id13175,0.991653,0.0053544,0.00299246
id05387,0.895445,0.028833,0.0757225
id19989,0.823806,0.139439,0.0367548
id25173,0.129326,0.0572566,0.813417
id08925,0.339819,0.658849,0.00133151
id03034,0.0028696,0.9893,0.00783004
id13272,0.000248074,0.996452,0.00330001
id07956,0.977147,0.00264337,0.0202096
id02648,0.00066039,0.00446888,0.994871
id01778,0.133281,0.00143056,0.865288
id12846,0.0029426,0.00155112,0.995506
id19001,0.475748,0.0053255,0.518926
id05763,0.662181,0.00383318,0.333986
id15590,6.41677e-05,1.70139e-05,0.999919
id04912,0.844997,0.0863395,0.0686636
id21201,0.919042,0.0350694,0.0458882
id13215,0.999811,7.88753e-06,0.000181634
id15612,0.0029331,0.995437,0.00162949
id18501,0.131369,0.0161906,0.852441
id07223,0.942189,0.0212664,0.0365449
id06707,0.0682149,0.40848,0.523305
id05238,0.00153704,0.997879,0.00058406
id00935,0.0204003,0.188474,0.791126
id00110,0.223763,0.238099,0.538139
id17476,0.949773,0.0478357,0.0023911
id15170,0.973066,0.0209936,0.00594047
id13397,0.154443,0.051031,0.794526
id24283,0.902206,0.0709113,0.0268825
id15234,0.998558,0.0013584,8.40048e-05
id16884,0.270657,0.69358,0.0357634
id07831,0.0413589,0.908701,0.0499396
id16038,0.994261,0.00553854,0.000200554
id03629,0.989015,0.00633311,0.00465145
id21019,0.871645,0.0871378,0.0412168
id21835,0.928184,0.0200939,0.0517218
id04480,0.0454057,0.954479,0.000115069
id20838,0.65135,0.336619,0.0120315
id24195,0.920855,0.0192993,0.0598457
id05448,0.878186,0.0999838,0.0218298
id15957,0.00673016,0.98769,0.00558008
id19956,0.00302085,8.39188e-05,0.996895
id15104,0.00710612,0.0414608,0.951433
id17559,0.962858,0.0226573,0.0144842
id16839,0.283889,0.107601,0.60851
id14493,0.88752,0.00209783,0.110382
id08833,0.693678,0.0082428,0.29808
id15723,0.0240054,0.011107,0.964888
id02716,0.989148,0.0079458,0.00290666
id06689,0.0429393,0.946682,0.010379
id18837,0.116678,0.016022,0.8673
