id,EAP,HPL,MWS
id02310,0.0169565,0.0114402,0.971603
id24541,0.958288,0.0355929,0.00611937
id00134,0.380807,0.569709,0.0494836
id27757,0.69928,0.0958966,0.204823
id04081,0.944993,0.0148718,0.0401348
id27337,0.425967,0.500528,0.0735051
id24265,0.913859,0.0810479,0.00509251
id25917,0.0591879,0.127603,0.813209
id04951,0.99227,0.007438,0.000291888
id14549,0.965057,0.0139809,0.020962
id22505,0.046414,0.782724,0.170862
id24002,0.00511678,0.991826,0.0030576
id18982,0.0218792,0.533253,0.444868
id15181,0.0259619,0.97142,0.00261794
id21888,0.206713,0.0161987,0.777088
id12035,1.20934e-06,4.1228e-06,0.999995
id17991,0.116303,0.034242,0.849455
id10707,0.999874,8.32727e-05,4.31331e-05
id07101,0.100783,0.0251583,0.874058
id00345,0.487252,0.504603,0.00814569
id05912,0.982284,0.0067215,0.0109948
id13443,0.638168,0.0386703,0.323162
id09248,0.0239748,0.0200144,0.956011
id17542,0.000857831,0.998389,0.000753674
id06995,0.328592,0.0140172,0.65739
id25159,0.521429,0.0081198,0.470451
id25729,0.813554,0.146415,0.0400312
id26949,0.967231,0.00849584,0.0242731
id27191,0.0318953,0.0130752,0.95503
id07668,0.328675,0.0151892,0.656135
id02230,0.0598014,0.142024,0.798175
id15553,0.996693,0.000433489,0.00287351
id25688,0.00571457,0.973128,0.0211578
id17545,0.966322,0.0291657,0.00451174
id13929,0.510799,0.13804,0.351161
id12880,0.0911649,0.255196,0.653639
id19282,0.849314,0.0958374,0.054849
id14690,0.00285791,0.000701258,0.996441
id17975,0.131012,0.804905,0.0640831
id08037,0.660646,0.0144631,0.324891
id15412,0.0391669,0.0107565,0.950077
id25032,0.548241,0.0457919,0.405967
id27165,0.997776,0.000649256,0.00157434
id03327,0.68451,0.224344,0.0911455
id18515,0.88619,0.00603806,0.107772
id21003,0.547524,0.101941,0.350535
id23855,2.38293e-05,0.999168,0.000808002
id20724,0.917335,0.0509849,0.03168
id13303,0.253551,0.0167864,0.729663
id16521,0.0041613,0.481967,0.513872
id20775,0.922036,0.0713296,0.00663407
