id,EAP,HPL,MWS
id02310,0.0975156,0.016691,0.885793
id24541,0.907547,0.0846584,0.00779453
id00134,0.0769828,0.917242,0.00577497
id27757,0.949867,0.0388146,0.0113182
id04081,0.972126,0.0102949,0.0175787
id27337,0.566334,0.426241,0.00742421
id24265,0.985778,0.0134929,0.000728608
id25917,0.0562125,0.618989,0.324799
id04951,0.951948,0.0477888,0.000263093
id14549,0.987833,0.000568779,0.0115983
id22505,0.100948,0.502492,0.396561
id24002,0.00489471,0.973156,0.0219494
id18982,0.124513,0.340611,0.534876
id15181,0.00592579,0.993344,0.000730386
id21888,0.98764,0.00648861,0.00587144
id12035,0.0066994,9.72311e-05,0.993203
id17991,0.0649261,0.00563295,0.929441
id10707,0.999945,5.2088e-05,2.9464e-06
id07101,0.208818,0.103542,0.68764
id00345,0.89597,0.0905756,0.0134542
id05912,0.948842,0.00386787,0.0472903
id13443,0.663635,0.175328,0.161037
id09248,0.594471,0.00682646,0.398703
id17542,0.0136104,0.982461,0.00392811
id06995,0.413395,0.0425119,0.544093
id25159,0.517624,0.00544855,0.476927
id25729,0.735641,0.0964097,0.167949
id26949,0.994168,0.00501007,0.000821651
id27191,0.244225,0.0139536,0.741821
id07668,0.227827,0.0246125,0.747561
id02230,0.0845841,0.0825682,0.832848
id15553,0.992089,0.00363087,0.00427988
id25688,0.000670747,0.994765,0.00456439
id17545,0.937009,0.0623123,0.000678669
id13929,0.87596,0.0270837,0.0969562
id12880,0.574239,0.298341,0.12742
id19282,0.826696,0.0557048,0.117599
id14690,0.000399313,0.00124828,0.998352
id17975,0.0136118,0.984883,0.00150479
id08037,0.927612,0.0065944,0.0657938
id15412,0.642841,0.00272309,0.354436
id25032,0.462745,0.0117874,0.525468
id27165,0.999716,0.000181517,0.000102564
id03327,0.971061,0.0214863,0.00745283
id18515,0.986226,0.00454267,0.00923177
id21003,0.322329,0.01367,0.664001
id23855,0.000467207,0.98839,0.0111429
id20724,0.84629,0.0164854,0.137224
id13303,0.737929,0.0278877,0.234183
id16521,0.0166927,0.264506,0.718801
id20775,0.979508,0.0144253,0.00606642
id13029,0.963915,0.0185526,0.0175327
id14660,0.719865,0.228368,0.0517668
id11028,0.00255165,1.05633e-05,0.997438
id14180,0.995543,0.00363045,0.00082616
id25860,0.992372,0.0071126,0.000515826
id11910,0.559352,0.00454135,0.436107
id08065,0.109279,0.024812,0.865909
id22674,0.0501211,0.196183,0.753696
id25018,0.603448,0.00460477,0.391947
id10892,0.223149,0.760891,0.0159602
id10217,0.305159,0.677997,0.0168435
id12996,0.155168,0.0228357,0.821996
id18262,0.58369,0.24134,0.17497
id08606,0.03463,0.946624,0.0187461
id17233,0.995348,0.000610731,0.00404126
id00101,0.92259,0.0521885,0.0252217
id12225,0.983363,0.0141693,0.00246739
id01364,0.0656668,0.92879,0.00554269
id24973,0.351791,0.00760296,0.640606
id25363,0.620645,0.00826727,0.371088
id10061,0.735694,0.0375676,0.226738
id17673,0.472267,0.203044,0.32469
id13249,0.0823483,0.00967888,0.907973
id10107,0.00356241,0.00104594,0.995392
id04403,0.988083,0.00559816,0.00631883
id25728,0.951019,0.0284504,0.0205303
id16184,0.23309,0.0934141,0.673496
id03438,0.00614839,3.90386e-05,0.993813
id22923,0.0050524,0.994653,0.000294654
id08610,0.99263,0.000956444,0.00641394
id25355,0.0168161,0.0422211,0.940963
id16916,0.930063,0.0649969,0.00494002
id12793,0.0315386,0.960568,0.00789314
id11859,0.0656645,0.00166715,0.932668
id02434,0.999057,0.000749072,0.000193761
id27703,0.00633724,0.000380914,0.993282
id25212,0.23256,0.610535,0.156905
id11308,0.0155576,0.203851,0.780592
id26094,0.898927,0.0418112,0.0592621
id22080,0.993134,0.00683081,3.491e-05
id03545,0.989153,0.00794242,0.0029041
id23725,0.0254009,0.0263087,0.94829
id12009,0.966772,0.0136393,0.0195883
id24241,0.546107,0.307998,0.145895
id03596,0.0231032,0.967839,0.00905803
id10749,0.140994,0.817551,0.0414541
id22794,0.00640434,0.018753,0.974843
id15482,0.262213,0.413838,0.323949
id04833,0.869402,0.0940427,0.036555
id00397,0.2883,0.0168198,0.69488
id14691,0.0934271,0.290959,0.615614
id05193,0.0122981,0.000975615,0.986726
id19541,0.980263,0.0153539,0.00438294
id22166,0.0084934,0.00925143,0.982255
id20744,0.0365509,0.000487437,0.962962
id10392,0.0143575,0.0201642,0.965478
id00770,0.99009,0.00487782,0.0050325
id06018,0.962976,0.0163338,0.0206897
id15678,0.72791,0.0149107,0.25718
id08305,0.995611,0.00324206,0.00114722
id08903,0.0893765,0.00103965,0.909584
id14752,0.424476,0.554379,0.0211458
id12468,0.080469,0.918436,0.00109528
id05085,0.322408,0.663966,0.0136262
