id,EAP,HPL,MWS
id02310,0.281387,0.232988,0.485626
id24541,0.454691,0.333691,0.211617
id00134,0.218042,0.539699,0.242259
id27757,0.447461,0.306403,0.246136
id04081,0.446802,0.200151,0.353047
id27337,0.407884,0.356145,0.235971
id24265,0.763483,0.128256,0.108261
id25917,0.353516,0.344404,0.30208
id04951,0.535321,0.298879,0.165799
id14549,0.709188,0.155917,0.134895
id22505,0.305158,0.399921,0.294921
id24002,0.230339,0.334832,0.434829
id18982,0.17311,0.178518,0.648372
id15181,0.319823,0.413215,0.266961
id21888,0.665805,0.200219,0.133976
id12035,0.251403,0.0898875,0.65871
id17991,0.456882,0.170644,0.372474
id10707,0.674992,0.176186,0.148822
id07101,0.488002,0.223817,0.288182
id00345,0.591057,0.24146,0.167484
id05912,0.517809,0.218199,0.263993
id13443,0.314896,0.420251,0.264854
id09248,0.454458,0.261501,0.284041
id17542,0.396646,0.279639,0.323714
id06995,0.511051,0.246927,0.242022
id25159,0.350655,0.215146,0.434199
id25729,0.480798,0.262498,0.256703
id26949,0.575914,0.25871,0.165377
id27191,0.243101,0.130808,0.626092
id07668,0.320002,0.208475,0.471523
id02230,0.34499,0.308784,0.346226
id15553,0.589104,0.226693,0.184203
id25688,0.21936,0.457696,0.322945
id17545,0.393968,0.345419,0.260613
id13929,0.408369,0.250847,0.340784
id12880,0.355473,0.361868,0.282659
id19282,0.44996,0.218567,0.331473
id14690,0.169881,0.220202,0.609917
id17975,0.569985,0.228183,0.201832
id08037,0.703472,0.149671,0.146857
id15412,0.498403,0.149714,0.351883
id25032,0.466271,0.214897,0.318832
id27165,0.560041,0.224415,0.215544
id03327,0.393068,0.359998,0.246934
id18515,0.490792,0.295229,0.213978
id21003,0.319579,0.336059,0.344363
id23855,0.208256,0.471717,0.320028
id20724,0.552373,0.178605,0.269022
id13303,0.453526,0.284355,0.262119
id16521,0.36912,0.396642,0.234238
id20775,0.699154,0.170168,0.130677
id13029,0.431001,0.307373,0.261626
id14660,0.447166,0.243049,0.309785
id11028,0.192475,0.101633,0.705892
id14180,0.640277,0.213165,0.146559
id25860,0.468257,0.313324,0.218419
id11910,0.415885,0.181577,0.402539
id08065,0.21044,0.290026,0.499534
id22674,0.327379,0.358215,0.314406
id25018,0.465312,0.24483,0.289858
id10892,0.326928,0.437409,0.235663
id10217,0.393564,0.331384,0.275052
id12996,0.438895,0.153238,0.407867
id18262,0.44499,0.28062,0.274391
id08606,0.377136,0.347866,0.274999
id17233,0.469564,0.275919,0.254518
id00101,0.427602,0.352438,0.21996
id12225,0.520098,0.266262,0.213639
id01364,0.423056,0.389841,0.187103
id24973,0.441702,0.161349,0.396949
id25363,0.364534,0.153352,0.482115
id10061,0.430192,0.221962,0.347846
id17673,0.356622,0.333729,0.309649
id13249,0.373879,0.31306,0.31306
id10107,0.388555,0.23542,0.376024
id04403,0.440153,0.299148,0.2607
id25728,0.373999,0.322127,0.303874
id16184,0.304666,0.315933,0.379402
id03438,0.381365,0.211048,0.407587
id22923,0.321531,0.442583,0.235886
id08610,0.685673,0.168176,0.146151
id25355,0.260899,0.308152,0.430949
id16916,0.362108,0.426854,0.211037
id12793,0.358859,0.343394,0.297748
id11859,0.568833,0.21813,0.213037
id02434,0.545127,0.265335,0.189538
id27703,0.258561,0.10895,0.63249
id25212,0.276596,0.493241,0.230164
id11308,0.424054,0.209778,0.366168
id26094,0.477474,0.295675,0.226851
id22080,0.522272,0.307228,0.1705
id03545,0.592515,0.228704,0.178781
id23725,0.294262,0.398488,0.30725
id12009,0.520487,0.245989,0.233524
id24241,0.466374,0.265622,0.268004
id03596,0.323928,0.447824,0.228249
id10749,0.336685,0.378215,0.285101
id22794,0.21398,0.310752,0.475268
id15482,0.346189,0.329737,0.324074
id04833,0.357071,0.333334,0.309595
id00397,0.383226,0.277083,0.33969
id14691,0.35225,0.372206,0.275544
id05193,0.461966,0.246208,0.291826
id19541,0.446915,0.336461,0.216624
id22166,0.217378,0.157127,0.625495
id20744,0.184028,0.0949678,0.721004
id10392,0.226406,0.383943,0.389651
id00770,0.633187,0.193967,0.172846
id06018,0.597026,0.218573,0.184401
id15678,0.432662,0.223891,0.343447
id08305,0.483841,0.275387,0.240772
id08903,0.230033,0.155691,0.614276
id14752,0.421347,0.327859,0.250794
id12468,0.331059,0.418902,0.250039
id05085,0.453193,0.331791,0.215017
id21993,0.398985,0.227421,0.373594
id15503,0.409993,0.287461,0.302546
id03021,0.323708,0.433927,0.242365
id16123,0.430023,0.345639,0.224338
id19383,0.364764,0.373502,0.261735
id04186,0.463871,0.202145,0.333984
id17954,0.242504,0.293083,0.464414
id12030,0.273338,0.0974622,0.6292
id13020,0.362059,0.371669,0.266272
id25327,0.260745,0.389338,0.349917
id16344,0.391584,0.313498,0.294918
id12303,0.499233,0.224209,0.276558
id15017,0.576231,0.263189,0.160581
id22308,0.309714,0.337326,0.35296
id06536,0.327579,0.377371,0.295051
id19797,0.402604,0.274151,0.323245
id06332,0.414144,0.324934,0.260921
id22941,0.217837,0.345958,0.436205
id13547,0.232642,0.34439,0.422968
id06928,0.301268,0.119675,0.579057
id12521,0.352268,0.358148,0.289584
id25716,0.4022,0.154077,0.443723
id27116,0.266344,0.193784,0.539872
id19941,0.526707,0.302722,0.170571
id05711,0.267185,0.143646,0.589169
id02097,0.300993,0.352674,0.346332
id03563,0.331355,0.42564,0.243005
id02295,0.520316,0.288154,0.19153
id08179,0.345161,0.30126,0.353579
id05332,0.36269,0.357976,0.279333
id15697,0.366102,0.342788,0.291111
id17026,0.500271,0.246014,0.253715
id04243,0.429951,0.324518,0.245531
id13175,0.287905,0.328774,0.383322
id05387,0.425552,0.323782,0.250665
id19989,0.417915,0.324541,0.257544
id25173,0.276324,0.281795,0.44188
id08925,0.555183,0.272351,0.172465
id03034,0.354675,0.333241,0.312085
id13272,0.271511,0.478843,0.249647
id07956,0.271394,0.187024,0.541582
id02648,0.296735,0.253511,0.449754
id01778,0.25624,0.297919,0.445841
id12846,0.370072,0.195558,0.43437
id19001,0.418681,0.257844,0.323475
id05763,0.400716,0.359046,0.240238
id15590,0.268362,0.18843,0.543209
id04912,0.437775,0.251854,0.310372
id21201,0.524326,0.292276,0.183398
id13215,0.724085,0.100842,0.175073
id15612,0.368337,0.366785,0.264878
id18501,0.399503,0.358136,0.242361
id07223,0.500044,0.215329,0.284627
id06707,0.288858,0.378798,0.332344
id05238,0.30824,0.48427,0.20749
id00935,0.317385,0.367466,0.315149
id00110,0.362081,0.250265,0.387653
id17476,0.456129,0.250777,0.293095
id15170,0.484084,0.315372,0.200544
id13397,0.298184,0.228774,0.473042
id24283,0.574389,0.265696,0.159915
id15234,0.664337,0.207938,0.127725
id16884,0.28415,0.410352,0.305498
id07831,0.455112,0.237574,0.307315
id16038,0.53361,0.234928,0.231462
id03629,0.541256,0.253183,0.205561
id21019,0.581395,0.233448,0.185156
id21835,0.31611,0.330596,0.353294
id04480,0.398918,0.386984,0.214098
id20838,0.524734,0.199058,0.276208
id24195,0.526263,0.228159,0.245578
id05448,0.496085,0.302514,0.2014
id15957,0.38679,0.352057,0.261152
id19956,0.2387,0.0888961,0.672403
id15104,0.285542,0.271396,0.443062
id17559,0.380672,0.310541,0.308788
id16839,0.335116,0.321138,0.343746
id14493,0.460929,0.242707,0.296364
id08833,0.562998,0.227604,0.209399
id15723,0.381162,0.172298,0.44654
id02716,0.555006,0.186208,0.258787
id06689,0.434945,0.339201,0.225854
id18837,0.272295,0.161847,0.565858
id04466,0.497601,0.263833,0.238566
id00686,0.421645,0.3382,0.240155
id09010,0.325434,0.400112,0.274454
