id,EAP,HPL,MWS
id02310,0.00548263,0.00229785,0.99222
id24541,0.954437,0.0425875,0.00297537
id00134,0.044221,0.948416,0.00736278
id27757,0.96998,0.0250138,0.00500672
id04081,0.954833,0.0121018,0.0330654
id27337,0.141916,0.857242,0.000842178
id24265,0.978005,0.0188902,0.00310519
id25917,0.120438,0.197797,0.681765
id04951,0.992947,0.00705079,1.7726e-06
id14549,0.996102,0.00177325,0.00212466
id22505,0.0437353,0.749078,0.207187
id24002,1.41073e-05,0.999647,0.000338486
id18982,0.0103276,0.901234,0.0884381
id15181,0.000817823,0.999127,5.49074e-05
id21888,0.994906,0.000411861,0.0046819
id12035,0.000136524,1.04313e-05,0.999853
id17991,0.0155714,0.000608326,0.98382
id10707,0.999999,1.21378e-06,1.15999e-07
id07101,0.0545575,0.0562637,0.889179
id00345,0.217271,0.774013,0.00871614
id05912,0.949529,0.00131363,0.0491576
id13443,0.997605,0.00131605,0.00107926
id09248,0.332297,0.0190027,0.6487
id17542,0.00036005,0.999476,0.000163848
id06995,0.0661627,0.0362641,0.897573
id25159,0.454298,0.0122963,0.533405
id25729,0.762847,0.177162,0.0599901
id26949,0.995446,0.001798,0.00275638
id27191,0.137975,0.00413793,0.857887
id07668,0.122183,0.0194774,0.85834
id02230,0.0451362,0.188889,0.765975
id15553,0.999218,0.000454094,0.000328219
id25688,0.000124546,0.998999,0.000876705
id17545,0.999811,0.000183645,5.71538e-06
id13929,0.733978,0.139485,0.126537
id12880,0.606969,0.175531,0.217501
id19282,0.736186,0.1281,0.135714
id14690,4.28922e-05,1.90326e-05,0.999938
id17975,0.00197688,0.997139,0.000883718
id08037,0.956047,0.00241269,0.0415407
id15412,0.267983,0.000766519,0.73125
id25032,0.292077,0.00648396,0.701439
id27165,0.999999,6.98436e-07,5.62439e-07
id03327,0.989474,0.00573591,0.00479039
id18515,0.992437,0.000737619,0.00682576
id21003,0.470629,0.036096,0.493275
id23855,1.65857e-06,0.999674,0.000324437
id20724,0.95831,0.00812821,0.0335613
id13303,0.684936,0.0621679,0.252897
id16521,0.000219749,0.872467,0.127314
id20775,0.997262,0.00154334,0.00119462
id13029,0.999597,0.00037083,3.1957e-05
id14660,0.767247,0.22421,0.00854211
id11028,0.000163846,1.60417e-06,0.999835
id14180,0.995415,0.0039223,0.000662261
id25860,0.999296,0.000634135,6.9955e-05
id11910,0.788569,0.0110392,0.200392
id08065,0.166357,0.00530167,0.828341
id22674,0.00584506,0.0127607,0.981394
id25018,0.43323,0.002229,0.564541
id10892,0.0369814,0.960028,0.00299084
id10217,0.00638068,0.992156,0.00146356
id12996,0.0484735,0.00191584,0.949611
id18262,0.380008,0.0738508,0.546142
id08606,0.0353937,0.959307,0.00529954
id17233,0.999962,1.88711e-05,1.91959e-05
id00101,0.703762,0.235432,0.0608063
id12225,0.978913,0.0205388,0.000548002
id01364,0.103765,0.892475,0.0037604
id24973,0.71199,0.000530031,0.28748
id25363,0.923663,0.00136232,0.0749748
id10061,0.636427,0.0634411,0.300132
id17673,0.566369,0.380193,0.0534384
id13249,0.0987824,0.00589886,0.895319
id10107,5.58462e-06,1.39478e-06,0.999993
id04403,0.95492,0.0144582,0.0306222
id25728,0.994721,0.00371883,0.00155991
id16184,0.0922676,0.0727182,0.835014
id03438,0.00044014,5.07075e-06,0.999555
id22923,0.00139352,0.9985,0.000106205
id08610,0.999844,3.96542e-06,0.000151699
id25355,0.00992434,0.0143516,0.975724
id16916,0.946408,0.0525132,0.00107848
id12793,0.0576817,0.928158,0.0141601
id11859,0.644793,0.000848289,0.354359
id02434,0.999979,2.02191e-05,3.12392e-07
id27703,0.0117548,0.000477192,0.987768
id25212,0.0441657,0.947226,0.00860854
id11308,0.0015266,0.368103,0.63037
id26094,0.787389,0.190954,0.0216578
id22080,0.997714,0.00227938,6.43234e-06
id03545,0.999497,0.000427591,7.49393e-05
id23725,0.015888,0.025005,0.959107
id12009,0.984874,0.0051883,0.00993738
id24241,0.0921044,0.740035,0.167861
id03596,0.00238227,0.993565,0.00405273
id10749,0.0182639,0.97808,0.00365624
id22794,0.00131035,0.000675046,0.998015
id15482,0.628358,0.176019,0.195623
id04833,0.643624,0.339131,0.0172455
id00397,0.447075,0.00141114,0.551514
id14691,0.085914,0.0840736,0.830012
id05193,0.00216582,0.000420718,0.997413
id19541,0.937274,0.0459673,0.0167593
id22166,0.000288913,0.000411734,0.999299
id20744,0.00682844,0.000828188,0.992343
id10392,0.00610947,0.00717854,0.986712
id00770,0.990349,0.00411116,0.00554014
id06018,0.936733,0.0286753,0.0345915
id15678,0.587776,0.00104318,0.411181
