id,EAP,HPL,MWS
id02310,0.010896,0.000798607,0.988305
id24541,0.988052,0.0113853,0.000562933
id00134,0.207801,0.790718,0.00148181
id27757,0.992864,0.00644451,0.000691502
id04081,0.995159,0.00158138,0.00325991
id27337,0.254677,0.745032,0.000291302
id24265,0.992796,0.00680962,0.000394446
id25917,0.241814,0.129771,0.628415
id04951,0.999177,0.000822813,7.17211e-08
id14549,0.992464,0.00494711,0.00258851
id22505,0.100061,0.6247,0.275238
id24002,1.38832e-06,0.999929,7.00133e-05
id18982,0.00071359,0.996867,0.00241932
id15181,0.000734536,0.999237,2.82563e-05
id21888,0.991743,0.000810253,0.0074464
id12035,1.03825e-05,5.11783e-07,0.999989
id17991,0.00739072,0.000205249,0.992404
id10707,1.0,3.53817e-08,9.99059e-10
id07101,0.00425412,0.0190057,0.97674
id00345,0.636077,0.36332,0.000602725
id05912,0.963003,0.000693746,0.0363035
id13443,0.996979,0.00272191,0.000299282
id09248,0.41503,0.00814056,0.576829
id17542,6.25266e-06,0.999956,3.74938e-05
id06995,0.00638557,0.0137278,0.979887
id25159,0.359172,0.00194406,0.638884
id25729,0.752762,0.168777,0.0784606
id26949,0.99922,0.000558563,0.000221853
id27191,0.237063,0.00405873,0.758879
id07668,0.0863579,0.00396657,0.909676
id02230,0.0267284,0.087275,0.885997
id15553,0.999508,0.000395881,9.60314e-05
id25688,1.34799e-05,0.999907,7.94831e-05
id17545,0.999984,1.54473e-05,3.44631e-07
id13929,0.882212,0.069841,0.0479472
id12880,0.471947,0.203381,0.324672
id19282,0.589209,0.135532,0.275259
id14690,6.35131e-06,4.5086e-06,0.999989
id17975,0.000222199,0.999771,7.09709e-06
id08037,0.978442,0.00114335,0.0204144
id15412,0.110585,0.000229373,0.889186
id25032,0.361629,0.00422093,0.63415
id27165,1.0,6.54523e-08,2.34447e-08
id03327,0.993231,0.0054175,0.00135191
id18515,0.99898,5.61445e-05,0.000964408
id21003,0.42451,0.0136161,0.561874
id23855,1.00133e-07,0.999885,0.000114842
id20724,0.946565,0.00895582,0.0444791
id13303,0.919347,0.0302125,0.050441
id16521,2.03006e-06,0.987216,0.0127815
id20775,0.999117,0.0007843,9.84641e-05
id13029,0.999897,0.00010153,1.95943e-06
id14660,0.860544,0.137215,0.00224093
id11028,1.31268e-05,5.89661e-07,0.999986
id14180,0.999357,0.000464927,0.000178222
id25860,0.999814,0.000171106,1.4437e-05
id11910,0.837203,0.00440805,0.158389
id08065,0.108217,0.00395192,0.887831
id22674,0.00181367,0.00736712,0.990819
id25018,0.172773,0.00352394,0.823703
id10892,0.0633795,0.935645,0.000975112
id10217,0.000856081,0.998554,0.000589977
id12996,0.0315622,0.00445089,0.963987
id18262,0.332463,0.0511938,0.616343
id08606,0.0978651,0.867773,0.0343618
id17233,0.999994,1.3923e-06,4.87277e-06
id00101,0.662441,0.307103,0.0304564
id12225,0.998706,0.00126745,2.60603e-05
id01364,0.0422202,0.957013,0.00076716
id24973,0.845023,9.89992e-05,0.154877
id25363,0.992062,0.000128397,0.00780916
id10061,0.861487,0.0165795,0.121934
id17673,0.80899,0.14626,0.04475
id13249,0.1551,0.00566285,0.839237
id10107,7.82532e-07,3.10605e-07,0.999999
id04403,0.998105,9.40803e-05,0.00180079
id25728,0.999404,0.000193502,0.000402914
id16184,0.106769,0.0555235,0.837707
id03438,0.000440689,1.23337e-06,0.999558
id22923,0.000245059,0.999752,3.32714e-06
id08610,0.99999,1.22716e-06,8.52992e-06
id25355,0.00211524,0.0179262,0.979959
id16916,0.994814,0.00508634,9.93521e-05
id12793,0.00727131,0.98219,0.0105383
id11859,0.631701,0.000660246,0.367639
id02434,1.0,2.41564e-07,7.93691e-09
id27703,0.000150959,7.12347e-05,0.999778
id25212,0.0271602,0.971522,0.00131788
id11308,0.00186625,0.13351,0.864624
id26094,0.807112,0.170291,0.0225966
id22080,0.999595,0.000404264,2.98033e-07
id03545,0.998915,0.00103932,4.59159e-05
id23725,0.0150323,0.00658302,0.978385
id12009,0.973179,0.000714226,0.0261068
id24241,0.0112783,0.960623,0.0280992
id03596,0.000559394,0.998737,0.000703668
id10749,0.00449521,0.991692,0.0038128
id22794,0.000332863,0.000291608,0.999376
id15482,0.66194,0.1498,0.18826
id04833,0.777341,0.219672,0.00298689
id00397,0.446376,0.000473239,0.55315
id14691,0.102185,0.0719884,0.825826
id05193,5.92832e-05,2.17181e-06,0.999938
id19541,0.843321,0.0235162,0.133163
id22166,3.36897e-05,2.89907e-05,0.999937
id20744,0.000913362,4.0766e-05,0.999046
id10392,0.00418589,0.000907453,0.994907
id00770,0.997982,0.00135244,0.000665988
id06018,0.820666,0.17248,0.00685319
id15678,0.49364,0.000345086,0.506015
id08305,0.999984,1.53031e-05,1.23157e-06
id08903,0.0326742,6.84555e-05,0.967257
id14752,0.138526,0.848223,0.0132506
id12468,0.00506904,0.994874,5.66693e-05
id05085,0.864628,0.132789,0.00258298
id21993,0.108912,0.00194149,0.889147
id15503,0.995328,0.00464329,2.91093e-05
id03021,1.13856e-07,0.999971,2.93451e-05
id16123,0.999989,3.94905e-06,7.32086e-06
id19383,0.999998,1.74378e-06,1.98708e-07
id04186,0.999999,6.04711e-07,7.28894e-07
id17954,0.00247921,0.000172693,0.997348
id12030,0.176397,0.000107001,0.823496
id13020,0.958061,0.0378859,0.00405261
id25327,0.000208843,0.98864,0.0111507
id16344,0.00146369,0.240144,0.758392
id12303,0.0185249,0.980747,0.000728074
id15017,0.998865,0.00033979,0.000795678
id22308,0.384553,0.00294592,0.612501
id06536,0.000732464,0.0881256,0.911142
id19797,0.0133029,0.969773,0.0169237
id06332,0.971352,0.0219318,0.00671634
id22941,0.0221695,0.0374103,0.94042
id13547,0.000226986,0.00505038,0.994723
id06928,0.0253564,1.57754e-05,0.974628
id12521,0.0280976,0.971833,6.93919e-05
id25716,0.923799,6.35811e-06,0.0761949
id27116,4.966e-13,1.79302e-12,1.0
id19941,9.26366e-06,0.999984,6.95574e-06
id05711,2.50161e-09,0.000435364,0.999565
id02097,3.72398e-06,0.00166046,0.998336
id03563,0.0245849,0.974696,0.000718748
id02295,0.464685,0.535011,0.000303935
id08179,0.991043,0.00138465,0.0075727
id05332,7.42255e-06,0.999717,0.00027515
id15697,0.901868,0.0672153,0.0309163
id17026,0.804157,0.0398283,0.156015
id04243,0.823528,0.175924,0.000548066
id13175,0.999999,9.35332e-08,1.21175e-06
id05387,0.997089,0.000582587,0.00232831
id19989,0.987342,0.0123563,0.000302041
id25173,0.0435257,0.0129276,0.943547
id08925,5.01516e-05,0.99995,2.11186e-07
id03034,0.00017727,0.988607,0.011216
id13272,3.00353e-05,0.999619,0.000351291
id07956,0.999848,1.49951e-05,0.000137441
id02648,1.46696e-10,2.24958e-08,1.0
id01778,0.0110251,9.12732e-06,0.988966
id12846,0.000533522,9.78119e-05,0.999369
id19001,0.914286,0.000610381,0.0851033
id05763,0.79145,0.000158201,0.208391
id15590,3.24146e-08,2.91443e-07,1.0
id04912,0.933746,0.0331068,0.0331472
id21201,0.991068,0.000764235,0.00816735
id13215,1.0,1.13999e-08,8.58624e-08
id15612,5.09323e-05,0.999921,2.83459e-05
id18501,0.00593502,0.000655759,0.993409
id07223,0.967855,0.0163739,0.0157709
id06707,0.0135691,0.767743,0.218688
id05238,7.73366e-05,0.999921,1.14315e-06
id00935,0.00242024,0.298018,0.699562
id00110,0.322875,0.494035,0.183089
id17476,0.988499,0.0113697,0.00013107
id15170,0.999899,9.07942e-05,1.0181e-05
id13397,0.911216,0.0074267,0.0813568
id24283,0.846766,0.13704,0.0161937
id15234,0.999963,3.66821e-05,1.42045e-07
id16884,0.901808,0.0751472,0.0230451
id07831,0.0435043,0.903948,0.0525473
id16038,0.999992,7.96769e-06,1.72888e-08
id03629,0.998593,0.00120458,0.000202149
id21019,0.994024,0.00555471,0.000421423
id21835,0.992414,0.00181583,0.00577036
id04480,0.0011669,0.99883,3.103e-06
id20838,0.887987,0.111169,0.00084417
id24195,0.986215,0.00237771,0.0114073
id05448,0.993533,0.0036643,0.00280249
id15957,0.000696086,0.999269,3.4527e-05
id19956,0.0012299,8.69572e-07,0.998769
id15104,0.0038608,0.000764687,0.995375
id17559,0.999597,0.0001666,0.000236002
id16839,0.268389,0.028167,0.703444
id14493,0.990223,0.000102431,0.00967454
id08833,0.582546,0.000431915,0.417022
