id,EAP,HPL,MWS
id02310,0.0889998,0.0521476,0.858853
id24541,0.821522,0.128771,0.0497073
id00134,0.10304,0.781442,0.115518
id27757,0.623113,0.256049,0.120838
id04081,0.645993,0.127161,0.226846
id27337,0.452718,0.431133,0.116149
id24265,0.931675,0.0463145,0.022011
id25917,0.133462,0.378106,0.488432
id04951,0.861613,0.119963,0.0184233
id14549,0.927531,0.0267168,0.0457523
id22505,0.11919,0.680495,0.200315
id24002,0.141334,0.514054,0.344612
id18982,0.0760904,0.107025,0.816884
id15181,0.0500489,0.921867,0.0280837
id21888,0.797647,0.111326,0.0910273
id12035,0.124888,0.00953245,0.86558
id17991,0.281231,0.0585408,0.660228
id10707,0.975303,0.0135205,0.0111769
id07101,0.5722,0.0898661,0.337934
id00345,0.812532,0.128614,0.0588547
id05912,0.773692,0.100953,0.125356
id13443,0.541636,0.290935,0.167429
id09248,0.512636,0.174939,0.312425
id17542,0.225502,0.611975,0.162523
id06995,0.1727,0.114721,0.712579
id25159,0.398619,0.158882,0.442499
id25729,0.593345,0.215403,0.191252
id26949,0.865833,0.0726412,0.0615258
id27191,0.239216,0.0413015,0.719483
id07668,0.218845,0.0882349,0.69292
id02230,0.291207,0.248978,0.459815
id15553,0.828121,0.0805216,0.0913573
id25688,0.0493268,0.829643,0.121031
id17545,0.699664,0.206725,0.0936106
id13929,0.449642,0.166496,0.383862
id12880,0.470428,0.35963,0.169942
id19282,0.57192,0.192023,0.236058
id14690,0.00528502,0.00947182,0.985243
id17975,0.481303,0.315957,0.20274
id08037,0.868994,0.0392283,0.0917775
id15412,0.503384,0.0249292,0.471686
id25032,0.359212,0.0720559,0.568732
id27165,0.878095,0.0657323,0.0561728
id03327,0.569367,0.301084,0.129549
id18515,0.772083,0.13923,0.0886877
id21003,0.350181,0.253175,0.396644
id23855,0.0507598,0.78897,0.16027
id20724,0.824634,0.0483589,0.127007
id13303,0.626624,0.180584,0.192791
id16521,0.0924499,0.319235,0.588315
id20775,0.90895,0.0490361,0.0420144
id13029,0.752387,0.147187,0.100427
id14660,0.637215,0.218049,0.144736
id11028,0.0254071,0.00279406,0.971799
id14180,0.912104,0.0542783,0.0336174
id25860,0.890101,0.0715458,0.0383533
id11910,0.500043,0.0403191,0.459638
id08065,0.115131,0.0655457,0.819324
id22674,0.226486,0.195629,0.577884
id25018,0.590251,0.0764308,0.333318
id10892,0.230076,0.683637,0.0862873
id10217,0.287994,0.600695,0.11131
id12996,0.247855,0.0357797,0.716365
id18262,0.467871,0.172367,0.359762
id08606,0.382397,0.398712,0.218891
id17233,0.81249,0.0819813,0.105529
id00101,0.671189,0.229911,0.0988997
id12225,0.67669,0.191691,0.131619
id01364,0.343814,0.609986,0.0461999
id24973,0.652004,0.0179786,0.330018
id25363,0.509869,0.0465643,0.443567
id10061,0.401224,0.108537,0.490239
id17673,0.363872,0.339765,0.296363
id13249,0.232341,0.181502,0.586158
id10107,0.0688878,0.0493692,0.881743
id04403,0.674733,0.15918,0.166087
id25728,0.555042,0.2582,0.186758
id16184,0.222203,0.282466,0.495331
id03438,0.0496246,0.0226753,0.9277
id22923,0.132131,0.807656,0.0602129
id08610,0.848714,0.0547139,0.0965718
id25355,0.134427,0.193151,0.672423
id16916,0.295574,0.601405,0.103021
id12793,0.153728,0.729997,0.116275
id11859,0.414802,0.114192,0.471006
id02434,0.904834,0.0651939,0.0299724
id27703,0.127652,0.021166,0.851182
id25212,0.196626,0.656175,0.147199
id11308,0.0385332,0.0784081,0.883059
id26094,0.624231,0.220753,0.155016
id22080,0.796899,0.178743,0.0243575
id03545,0.905839,0.0599595,0.0342013
id23725,0.0851703,0.179152,0.735678
id12009,0.690912,0.187465,0.121623
id24241,0.421111,0.342128,0.236761
id03596,0.244007,0.673748,0.0822447
id10749,0.224007,0.583521,0.192472
id22794,0.0413558,0.127037,0.831607
id15482,0.344509,0.239306,0.416185
id04833,0.445352,0.341038,0.21361
id00397,0.26292,0.0851285,0.651951
id14691,0.170469,0.451886,0.377645
id05193,0.160269,0.0877299,0.752001
id19541,0.561621,0.321604,0.116776
id22166,0.0631626,0.0296238,0.907214
id20744,0.0711681,0.0139578,0.914874
id10392,0.072029,0.274682,0.653289
id00770,0.778491,0.101334,0.120175
id06018,0.837809,0.104123,0.0580682
id15678,0.4292,0.120712,0.450089
id08305,0.643715,0.299021,0.0572646
id08903,0.0969803,0.0115765,0.891443
id14752,0.515795,0.345963,0.138241
id12468,0.269579,0.681665,0.0487561
id05085,0.577822,0.314724,0.107454
id21993,0.134687,0.0357297,0.829583
id15503,0.712389,0.210817,0.0767937
id03021,0.0424955,0.847071,0.110433
id16123,0.798996,0.11315,0.0878535
id19383,0.859445,0.0918013,0.0487538
id04186,0.866253,0.0316955,0.102051
id17954,0.0262122,0.0628963,0.910891
id12030,0.117228,0.00648505,0.876286
id13020,0.586919,0.316596,0.096485
id25327,0.0669819,0.56749,0.365528
id16344,0.348764,0.243771,0.407465
id12303,0.613764,0.280191,0.106044
id15017,0.781389,0.157663,0.0609487
id22308,0.283112,0.20211,0.514778
id06536,0.142679,0.420377,0.436944
id19797,0.119918,0.564475,0.315607
id06332,0.198562,0.595148,0.20629
id22941,0.16342,0.383106,0.453475
id13547,0.0294374,0.520152,0.450411
id06928,0.284774,0.0170342,0.698191
id12521,0.4353,0.467116,0.0975845
id25716,0.374243,0.0123753,0.613382
id27116,0.000544875,0.000507101,0.998948
id19941,0.424595,0.452598,0.122807
id05711,0.050164,0.0450562,0.90478
id02097,0.0755166,0.172733,0.751751
id03563,0.126903,0.812143,0.0609538
id02295,0.600053,0.255,0.144947
id08179,0.612787,0.116555,0.270658
id05332,0.233615,0.574256,0.192129
id15697,0.277537,0.426417,0.296047
id17026,0.581347,0.115801,0.302852
id04243,0.277542,0.664814,0.0576443
id13175,0.748333,0.0823113,0.169356
id05387,0.509733,0.250056,0.240211
id19989,0.589326,0.281175,0.129499
id25173,0.19387,0.306503,0.499627
id08925,0.403372,0.514687,0.0819408
id03034,0.16349,0.686223,0.150286
id13272,0.0482855,0.868167,0.0835479
id07956,0.458655,0.0261488,0.515196
id02648,0.00486532,0.00666324,0.988472
id01778,0.0629564,0.0429253,0.894118
id12846,0.0914796,0.0606118,0.847909
id19001,0.530919,0.118196,0.350885
id05763,0.717516,0.155035,0.12745
id15590,0.0343309,0.0185938,0.947075
id04912,0.453082,0.300494,0.246424
id21201,0.739178,0.166173,0.0946487
id13215,0.95493,0.00512543,0.0399451
id15612,0.263369,0.5659,0.170731
id18501,0.331249,0.313024,0.355726
id07223,0.554708,0.26228,0.183011
id06707,0.279954,0.351777,0.368269
id05238,0.0404177,0.933479,0.0261037
id00935,0.178607,0.461014,0.360378
id00110,0.359943,0.181537,0.45852
id17476,0.655431,0.18825,0.156319
id15170,0.652105,0.258747,0.0891488
id13397,0.357865,0.114205,0.52793
id24283,0.657118,0.234145,0.108737
id15234,0.93716,0.0391329,0.0237066
id16884,0.448482,0.387381,0.164137
id07831,0.489903,0.309851,0.200247
id16038,0.778685,0.131678,0.0896373
id03629,0.885693,0.0619752,0.0523316
id21019,0.841658,0.104885,0.0534575
id21835,0.125179,0.194905,0.679915
id04480,0.243151,0.702224,0.0546249
id20838,0.757607,0.122511,0.119882
id24195,0.548602,0.128056,0.323342
id05448,0.666672,0.211623,0.121705
id15957,0.136985,0.799774,0.063241
id19956,0.0302041,0.00452232,0.965273
id15104,0.133234,0.13435,0.732415
id17559,0.503497,0.272884,0.223619
id16839,0.254803,0.121462,0.623735
id14493,0.540272,0.0701435,0.389585
id08833,0.661261,0.0945225,0.244217
id15723,0.0485605,0.0103972,0.941042
id02716,0.811204,0.0604164,0.128379
id06689,0.3227,0.57748,0.0998205
id18837,0.172611,0.0480028,0.779386
id04466,0.741033,0.148318,0.110649
id00686,0.564332,0.242156,0.193512
id09010,0.210878,0.691156,0.0979657
id23353,0.946991,0.0127189,0.0402899
id00066,0.535536,0.326174,0.13829
id15724,0.405071,0.419172,0.175758
id23486,0.328007,0.114285,0.557708
id22258,0.0709892,0.105614,0.823396
id02292,0.530135,0.145626,0.324239
id16356,0.514792,0.215898,0.26931
id00235,0.676094,0.1212,0.202706
id25522,0.214028,0.0930533,0.692919
id04204,0.0745962,0.886497,0.0389064
id22016,0.585702,0.0838675,0.330431
id06480,0.184376,0.763451,0.0521727
id08718,0.12535,0.00636296,0.868287
id05251,0.106363,0.829601,0.0640355
id03359,0.493213,0.230019,0.276768
id16117,0.0520803,0.030454,0.917466
id17000,0.0341401,0.909257,0.0566033
id01730,0.213632,0.684936,0.101432
id00630,0.926185,0.0537489,0.0200665
id18175,0.0857118,0.0443602,0.869928
id00907,0.488006,0.287225,0.224769
id18251,0.0652239,0.895104,0.0396723
id25861,0.429202,0.365609,0.205189
id00398,0.611061,0.277041,0.111899
id27573,0.866613,0.0533312,0.0800559
id10022,0.0645214,0.721754,0.213724
id15901,0.22182,0.0568103,0.72137
id00451,0.144341,0.264863,0.590795
id23129,0.158911,0.786544,0.0545451
id26498,0.562061,0.261143,0.176796
id14741,0.666553,0.148542,0.184905
id18453,0.285623,0.088706,0.625671
id08309,0.619671,0.296092,0.0842363
id00320,0.922092,0.0447384,0.0331694
id07688,0.200577,0.171385,0.628038
id01556,0.0532468,0.0350138,0.911739
id00178,0.405616,0.271134,0.32325
id18902,0.081179,0.258257,0.660564
id27002,0.3275,0.627136,0.0453636
id21418,0.861619,0.0950387,0.0433421
id23018,0.272042,0.270197,0.457761
id07032,0.414764,0.0777368,0.507499
id16195,0.529478,0.260176,0.210346
id11202,0.256343,0.607029,0.136628
id09578,0.756665,0.0645953,0.178739
id26984,0.742138,0.0361437,0.221718
id19856,0.109592,0.855356,0.0350528
id12086,0.5409,0.180871,0.278228
id12052,0.118854,0.0445913,0.836555
id17728,0.00240361,0.00839414,0.989202
id24608,0.284812,0.203642,0.511546
id21097,0.292226,0.157037,0.550738
id20179,0.0308856,0.602058,0.367057
id15144,0.577248,0.168699,0.254052
id00206,0.861184,0.0787648,0.0600513
id22285,0.263916,0.127436,0.608648
id06417,0.415086,0.406265,0.178648
id00215,0.0565901,0.923907,0.0195025
id04201,0.202681,0.159632,0.637687
